date, pm25, pm10, o3, no2, so2, co
2019-07-27,52,13,20,13,4,3
2019-07-28,38,15,8,12,4,4
2019-07-29,37,21,16,13,5,4
2019-07-30,48,18,15,23,5,3
2019-07-31,41,14,19,17,4,3
2019-08-01,35,20,25,17,4,3
2019-08-02,47,22,47,22,4,4
2019-08-03,54,31,73,24,5,4
2019-08-04,73,39,48,24,5,4
2019-08-05,98,27,41,18,4,3
2019-08-06,72,21,12,32,4,4
2019-08-07,56,41,16,35,6,5
2019-08-08,94,23,27,25,5,3
2019-08-09,51,20,29,18,5,3
2019-08-10,48,17,24,10,4,3
2019-08-11,44,14,13,20,4,4
2019-08-12,54,25,38,25,5,4
2019-08-13,62,17,28,14,5,4
2019-08-14,45,8,10,10,4,3
2019-08-15,22,19,33,18,4,4
2019-08-16,38,33,44,19,5,5
2019-08-17,65,22,51,14,5,4
2019-08-18,54,22,48,22,4,5
2019-08-19,53,29,50,22,4,5
2019-08-20,71,33,36,23,5,4
2019-08-21,82,43,42,25,4,5
2019-08-22,101,34,38,29,6,6
2019-08-23,67,23,29,26,5,6
2019-08-24,43,17,45,19,5,5
2019-08-25,33,22,47,27,5,7
2019-08-26,52,23,50,23,5,4
2019-08-27,54,26,48,15,6,5
2019-08-28,55,25,41,14,6,5
2019-08-29,60,16,31,15,5,4
2019-08-30,34,18,36,15,5,4
2019-08-31,47,18,43,20,5,4
2019-09-01,54,25,38,30,6,7
2019-09-02,62,23,24,26,3,5
2019-09-03,52,9,23,22,4,4
2019-09-04,17,7,10,22,3,4
2019-09-05,17,14,14,21,4,4
2019-09-06,35,14,21,8,4,3
2019-09-07,22,38,31,13,4,5
2019-09-08,81,40,18,15,4,8
2019-09-09,88,13,19,13,5,5
2019-09-10,39,7,37,6,5,4
2019-09-11,21,8,23,7,5,3
2019-09-12,19,12,36,7,4,3
2019-09-13,25,16,21,21,5,4
2019-09-14,46,12,35,9,5,3
2019-09-15,36,9,31,15,5,3
2019-09-16,23,13,38,19,5,3
2019-09-17,35,25,36,18,5,3
2019-09-18,47,21,39,15,5,2
2019-09-19,38,22,17,23,5,4
2019-09-20,40,16,14,25,4,4
2019-09-21,31,7,38,12,4,3
2019-09-22,15,16,27,14,5,5
2019-09-23,28,26,31,30,5,5
2019-09-24,53,37,31,34,6,6
2019-09-25,70,33,21,36,4,6
2019-09-26,62,23,17,35,5,5
2019-09-27,45,31,30,32,5,5
2019-09-28,69,42,55,29,5,6
2019-09-29,92,55,44,44,5,7
2019-09-30,91,48,27,41,5,7
2019-04-01,57,35,34,33,6,5
2019-04-02,70,44,33,35,5,6
2019-04-03,83,39,37,34,5,5
2019-04-04,66,72,37,27,4,5
2019-04-05,94,63,23,48,5,7
2019-04-06,79,43,33,26,4,5
2019-04-07,73,44,36,26,5,5
2019-04-08,58,29,29,32,4,4
2019-04-09,48,8,37,21,4,4
2019-04-10,19,30,32,38,5,6
2019-04-11,66,57,37,43,6,6
2019-04-12,117,53,43,44,5,6
2019-04-13,116,43,40,25,5,5
2019-04-14,84,57,32,38,6,6
2019-04-15,71,51,32,48,5,7
2019-04-16,86,45,41,45,6,6
2019-04-17,82,45,25,33,5,5
2019-04-18,90,47,30,28,4,4
2019-04-19,83,49,38,28,4,5
2019-04-20,95,37,31,22,4,5
2019-04-21,87,85,41,45,6,7
2019-04-22,132,87,33,54,5,8
2019-04-23,148,62,34,33,5,6
2019-04-24,139,42,24,26,4,5
2019-04-25,74,10,26,19,4,4
2019-04-26,27,20,30,28,4,5
2019-04-27,47,21,41,20,5,4
2019-04-28,60,22,33,38,5,5
2019-04-29,71,41,40,42,5,6
2019-04-30,88,59,43,29,5,5
2019-05-01,106,55,36,27,5,4
2019-05-02,65,56,40,46,8,7
2019-05-03,107,74,62,50,6,8
2019-05-04,155,70,66,38,7,7
2019-05-05,139,39,41,11,4,3
2019-05-06,47,55,43,30,6,5
2019-05-07,73,57,55,31,7,6
2019-05-08,93,53,41,38,6,5
2019-05-09,94,66,52,48,7,7
2019-05-10,124,69,49,55,6,7
2019-05-11,131,61,80,40,7,6
2019-05-12,124,63,41,51,7,6
2019-05-13,132,46,54,33,6,4
2019-05-14,110,70,62,41,7,7
2019-05-15,153,69,58,39,6,6
2019-05-16,142,62,43,44,6,6
2019-05-17,130,34,36,20,5,4
2019-05-18,67,16,26,14,3,4
2019-05-19,45,41,32,16,5,4
2019-05-20,55,60,52,23,7,5
2019-05-21,84,63,53,27,8,6
2019-05-22,103,74,77,39,9,8
2019-05-23,141,79,105,51,7,8
2019-05-24,156,76,55,32,9,7
2019-05-25,137,46,67,27,6,5
2019-05-26,90,26,33,19,5,4
2019-05-27,62,26,35,19,5,3
2019-05-28,37,56,50,31,7,5
2019-05-29,92,53,54,34,6,6
2019-05-30,98,24,46,18,6,3
2019-05-31,55,39,49,20,5,5
2019-06-01,97,41,72,25,4,5
2019-06-02,90,45,53,34,6,6
2019-06-03,86,30,32,26,6,5
2019-06-04,76,51,38,31,5,5
2019-06-05,129,56,30,36,5,6
2019-06-06,129,19,50,13,4,4
2019-06-07,46,30,43,24,5,4
2019-06-08,70,42,51,19,5,5
2019-06-09,94,14,31,14,4,3
2019-06-10,37,17,36,17,4,3
2019-06-11,44,35,35,31,5,5
2019-06-12,72,34,45,42,5,5
2019-06-13,79,35,46,48,4,4
2019-06-14,81,39,40,17,4,4
2019-06-15,84,16,44,14,4,4
2019-06-16,48,25,40,23,6,4
2019-06-17,65,35,30,28,6,5
2019-06-18,89,36,39,19,4,5
2019-06-19,94,29,33, ,4,6
2019-06-20,70,30,36,22,4,4
2019-06-21,78,10,38,18,4,3
2019-06-22,22,11,40,11,4,3
2019-06-23,27,21,46,25,5,4
2019-06-24,50,31,56,28,5,5
2019-06-25,68,30,47,33,6,5
2019-06-26,63,19,37,22,5,4
2019-06-27,41,37,34,33,6,5
2019-06-28,81,23,31,22,4,4
2019-06-29,59,29,35,14,6,4
2019-06-30,74,34,47,20,5,4
2019-01-01,90,37,15,37,6,7
2019-01-02,82,40,8,45,5,8
2019-01-03,82,60,4,62,7,13
2019-01-04,135,61,19,31,5,7
2019-01-05,116,52,11,38,7,6
2019-01-06,86,56,11,50,8,10
2019-01-07,118,46,22,27,7,5
2019-01-08,76,53,13,36,8,5
2019-01-09,84,58,5,51,7,8
2019-01-10,112,70,5,57,8,12
2019-01-11,156,81,12,59,8,13
2019-01-12,166,90,19,50,7,15
2019-01-13,173,118,5,68,8,17
2019-01-14,204,104,18,33,7,11
2019-01-15,154,50,20,27,6,5
2019-01-16,72,47,16,41,7,7
2019-01-17,86,54,9,54,8,12
2019-01-18,113,81,12,63,8,13
2019-01-19,162,65,24,19,6,6
2019-01-20,105,47,14,42,7,7
2019-01-21,84,66,14,50,6,11
2019-01-22,116,69,23,43,7,11
2019-01-23,126,47,13,41,7,8
2019-01-24,82,50,23,31,6,6
2019-01-25,82,48,22,20,6,5
2019-01-26,78,41,18,36,6,7
2019-01-27,80,74,22,23,7,5
2019-01-28,86,67,10,47,7,7
2019-01-29,89,62,9,57,7,9
2019-01-30,114,69,16,13,6,6
2019-01-31,83,43,15,33,5,6
2019-02-01,71,57,7,52,6,8
2019-02-02,121,39,21,33,5,7
2019-02-03,107,67,25,21,5,5
