date, pm25, pm10, o3, no2, so2, co
2019/11/24, 74, 17, 23, 12, 4, 3
2019/11/25, 45, 17, 26, 18, 4, 3
2019/11/26, 35, 29, 16, 19, 4, 3
2019/11/27, 70, 19, 20, 19, , 3
2019/11/28, 52, 20, 23, 22, 5, 4
2019/11/29, 50, 36, 8, 30, 5, 5
2019/11/30, 76, 29, 18, 20, 5, 4
2019/12/1, 74, 20, 27, 9, 5, 3
2019/12/2, 51, 20, 26, 15, 4, 3
2019/12/3, 47, 26, 27, 22, 5, 3
2019/12/4, 59, 24, 29, 17, 4, 3
2019/12/5, 57, 20, 24, 16, 4, 3
2019/12/6, 50, 26, 28, 14, 5, 3
2019/12/7, 64, 48, 26, 24, 5, 5
2019/12/8, 117, 48, 20, 31, 5, 5
2019/12/9, 111, 54, 21, 35, 6, 5
2019/12/10, 118, 52, 39, 21, 6, 4
2019/12/11, 115, 16, 25, 13, 4, 3
2019/12/12, 43, 29, 14, 29, 6, 3
2019/12/13, 64, 36, 26, 24, 5, 4
2019/12/14, 82, 35, 20, 25, 5, 3
2019/12/15, 71, 32, 13, 27, 5, 4
2019/12/16, 66, 36, 17, 25, 5, 4
2019/12/17, 79, 35, 25, 14, 4, 4
2019/12/18, 88, 25, 26, 12, 5, 2
2019/12/19, 67, 30, 23, 18, 6, 3
2019/12/20, 71, 37, 20, 23, 4, 4
2019/12/21, 85, 51, 8, 33, 5, 5
2019/12/22, 121, 51, 23, 24, 5, 5
2019/12/23, 122, 54, 19, 32, 7, 6
2019/12/24, 127, 45, 19, 27, 6, 5
2019/12/25, 106, 39, 21, 25, 7, 4
2019/12/26, 91, 27, 28, 10, 5, 2
2019/12/27, 66, 34, 24, 21, 5, 4
2019/12/28, 72, , 4, 29, 6, 5
2019/12/29, 103, , , , , 
2019/7/1, 73, 32, 70, 17, 10, 2
2019/7/2, 71, 37, 70, 16, 4, 2
2019/7/3, 82, 44, 73, 15, 5, 2
2019/7/4, 94, 41, 80, 15, 7, 3
2019/7/5, 90, 30, 35, 10, 7, 3
2019/7/6, 69, 22, 36, 5, 5, 2
2019/7/7, 42, 17, 34, 6, 5, 2
2019/7/8, 31, 17, 30, 6, 5, 2
2019/7/9, 35, 10, 29, 6, 4, 3
2019/7/10, 26, 10, 32, 11, 4, 2
2019/7/11, 24, 17, 39, 13, 9, 2
2019/7/12, 36, 29, 48, 14, 8, 2
2019/7/13, 66, 33, 47, 11, 8, 4
2019/7/14, 76, 26, 32, 10, 5, 3
2019/7/15, 63, 18, 29, 9, 5, 2
2019/7/16, 46, 17, 33, 11, 8, 3
2019/7/17, 42, 23, 31, 15, 5, 2
2019/7/18, 63, 17, 10, 13, 5, 2
2019/7/19, 43, 6, 14, 6, 4, 
2019/7/20, 18, 10, 30, 6, 4, 2
2019/7/21, 27, 30, 46, 12, 4, 2
2019/7/22, 67, 30, 45, 14, 4, 2
2019/7/23, 66, 19, 35, 11, 4, 
2019/7/24, 52, 24, 31, 14, , 
2019/7/25, 63, 19, 28, 12, 4, 3
2019/7/26, 50, 19, 30, 11, , 
2019/7/27, 50, 11, 20, 6, 4, 2
2019/7/28, 27, 13, 24, 10, 3, 2
2019/7/29, 30, 13, 25, 9, 3, 2
2019/7/30, 32, 13, 26, 9, 3, 2
2019/7/31, 28, 16, 44, 11, 3, 2
2019/8/1, 39, 21, 51, 11, 4, 3
2019/8/2, 54, 30, 41, 11, 7, 4
2019/8/3, 71, 25, 38, 9, 4, 3
2019/8/4, 66, 34, 26, 15, 19, 6
2019/8/5, 74, 19, 24, 5, 4, 2
2019/8/6, 46, 18, 39, 10, , 2
2019/8/7, 53, 25, 36, 12, 6, 2
2019/8/8, 62, 26, 68, 15, 11, 3
2019/8/9, 58, 21, 23, 10, 6, 2
2019/8/10, 45, 18, 30, 5, 5, 2
2019/8/11, 44, 18, 25, 10, 6, 2
2019/8/12, 38, 22, 30, 12, 13, 5
2019/8/13, 46, 20, 25, 5, 5, 2
2019/8/14, 38, 9, 22, 4, , 
2019/8/15, 18, 10, 30, 9, , 3
2019/8/16, 16, 24, 59, 13, 5, 3
2019/8/17, 50, 40, 63, 7, 5, 4
2019/8/18, 89, 40, 47, 11, 7, 5
2019/8/19, 84, 23, 40, 7, 7, 3
2019/8/20, 49, 19, 30, 11, 4, 3
2019/8/21, 50, 13, 23, 15, 5, 3
2019/8/22, 33, 33, 51, 16, 5, 4
2019/8/23, 67, 29, 43, 12, 5, 
2019/8/24, 60, 23, 41, 10, 4, 4
2019/8/25, 50, 26, 64, 14, 9, 4
2019/8/26, 61, 24, 30, 13, 5, 4
2019/8/27, 61, 17, 29, 14, 5, 4
2019/8/28, 39, 33, 17, 18, 4, 4
2019/8/29, 67, 28, 43, 15, , 3
2019/8/30, 54, 21, 49, 14, , 3
2019/8/31, 41, 23, 32, 15, 5, 4
2019/9/1, 58, 24, 31, 14, 4, 3
2019/9/2, 58, 16, 25, 16, 5, 4
2019/9/3, 41, 23, 18, 18, 5, 4
2019/9/4, 44, 22, 32, 12, 5, 2
2019/9/5, 52, 29, 19, 10, 4, 3
2019/9/6, 58, 12, 19, 6, 4, 2
2019/9/7, 15, 19, 31, 9, 4, 3
2019/9/8, 28, 25, 40, 13, 6, 3
2019/9/9, 51, 30, 42, 15, 9, 3
2019/9/10, 56, 26, 38, 8, 6, 4
2019/9/11, 44, 17, 30, 6, 4, 3
2019/9/12, 20, 15, 27, 8, 7, 3
2019/9/13, 18, 12, 35, 9, , 2
2019/9/14, 21, 17, 29, 8, 6, 3
2019/9/15, 31, 14, 33, 8, 5, 2
2019/9/16, 14, 17, 34, 8, 5, 3
2019/9/17, 18, 21, 40, 12, 6, 3
2019/9/18, 29, 24, 31, 7, 5, 2
2019/9/19, 24, 15, 33, 10, 4, 2
2019/9/20, 17, 12, 35, 8, 4, 3
2019/9/21, 20, 7, 42, 5, 4, 3
2019/9/22, 12, 9, 35, 8, 4, 3
2019/9/23, 27, 18, 29, 16, 13, 4
2019/9/24, 40, 16, 20, 14, 4, 4
2019/9/25, 45, 26, 30, 14, 9, 4
2019/9/26, 52, 24, 28, 15, 5, 3
2019/9/27, 51, 20, 23, 11, , 4
2019/9/28, 57, 29, 40, 11, 5, 4
2019/9/29, 72, 28, 41, 17, 5, 3
2019/9/30, 70, 37, 11, 19, 5, 4
2019/4/1, 50, 27, 39, 19, 5, 2
2019/4/2, 65, 30, 42, 18, 4, 2
2019/4/3, 66, 35, 51, 9, 4, 
2019/4/4, 68, 48, 61, 11, 5, 3
