date, pm25, pm10, o3, no2, so2, co,country
2019/12/16, 134, 57, 25, 22, 4, ,dongying
2019/12/17, 116, 48, 24, 22, 14, ,dongying
2019/12/18, 88, 72, 20, 29, 18, ,dongying
2019/12/19, 133, 73, 20, 31, 23, ,dongying
2019/12/20, 130, 140, 18, 37, 12, ,dongying
2019/12/21, 227, 170, 11, 39, 14, ,dongying
2019/12/22, 270, 119, 29, 22, 8, ,dongying
2019/12/23, 197, 72, 30, 23, 9, ,dongying
2019/12/24, 145, 118, 11, 30, 8, ,dongying
2019/12/25, 193, 69, 28, 20, 6, ,dongying
2019/12/26, 134, 95, 19, 34, 25, ,dongying
2019/12/27, 159, 98, 21, 37, 15, ,dongying
2019/12/28, 168, 91, 31, 35, 11, ,dongying
2019/12/29, 167, 91, , , , ,dongying
2019/7/1, 76, 66, 114, 19, 10, ,dongying
2019/7/2, 96, 60, 119, 11, 7, ,dongying
2019/7/3, 128, 78, 138, 20, 9, ,dongying
2019/7/4, 143, 84, 126, 20, 10, ,dongying
2019/7/5, 132, 50, 79, 11, 6, ,dongying
2019/7/6, 75, 35, 56, 4, 3, ,dongying
2019/7/7, 75, 49, 90, 7, 5, ,dongying
2019/7/8, 105, 68, 74, 17, 5, ,dongying
2019/7/9, 151, 64, 61, 23, 5, ,dongying
2019/7/10, 147, 54, 77, 22, 6, ,dongying
2019/7/11, 112, 76, 112, 23, 10, ,dongying
2019/7/12, 148, 76, 110, 19, 9, ,dongying
2019/7/13, 136, 40, 86, 15, 4, ,dongying
2019/7/14, 83, 51, 69, 13, 3, ,dongying
2019/7/15, 106, 68, 99, 13, 7, ,dongying
2019/7/16, 142, 81, 78, 15, 7, ,dongying
2019/7/17, 145, 51, 64, 10, 6, ,dongying
2019/7/18, 84, 34, 46, 9, 6, ,dongying
2019/7/19, 49, 42, 76, 12, 7, ,dongying
2019/7/20, 63, 56, 116, 18, 14, ,dongying
2019/7/21, 117, 78, 118, 23, 9, ,dongying
2019/7/22, 143, 54, 77, 14, 5, ,dongying
2019/7/23, 114, 55, 111, 17, 6, ,dongying
2019/7/24, 108, 74, 110, 24, 16, ,dongying
2019/7/25, 140, 73, 135, 22, 9, ,dongying
2019/7/26, 156, 56, 78, 11, 5, ,dongying
2019/7/27, 118, 60, 106, 11, 6, ,dongying
2019/7/28, 129, 55, 72, 13, 6, ,dongying
2019/7/29, 105, 36, 54, 12, 6, ,dongying
2019/7/30, 79, 67, 118, 19, 8, ,dongying
2019/7/31, 146, 64, 102, 18, 9, ,dongying
2019/8/1, 112, 39, 46, 16, 5, ,dongying
2019/8/2, 84, 47, 75, 11, 8, ,dongying
2019/8/3, 101, 44, 45, 10, 7, ,dongying
2019/8/4, 86, 31, 27, 8, 4, ,dongying
2019/8/5, 56, 30, 40, 8, 5, ,dongying
2019/8/6, 69, 29, 37, 14, 3, ,dongying
2019/8/7, 70, 34, 51, 9, 7, ,dongying
2019/8/8, 79, 42, 50, 11, 8, ,dongying
2019/8/9, 92, 21, 14, 7, 5, ,dongying
2019/8/10, 43, 10, 27, 2, 2, ,dongying
2019/8/11, 37, 9, 32, 3, 3, ,dongying
2019/8/12, 32, 15, 31, 6, 4, ,dongying
2019/8/13, 46, 27, 55, 8, 6, ,dongying
2019/8/14, 55, 38, 83, 16, 6, ,dongying
2019/8/15, 68, 39, 72, 15, 6, ,dongying
