date, pm25, pm10, o3, no2, so2, co,country
2019/11/11, 140, 116, 51, 38, 15, ,zibo
2019/11/12, 165, 110, 33, 22, 8, ,zibo
2019/11/13, 130, 94, 35, 22, 13, ,zibo
2019/11/14, 125, 108, 31, 41, 23, ,zibo
2019/11/15, 163, 222, 14, 65, 19, ,zibo
2019/11/16, 295, 141, 22, 34, 10, ,zibo
2019/11/17, 244, 140, 25, 16, 8, ,zibo
2019/11/18, 116, 138, 22, 33, 26, ,zibo
2019/11/19, 164, 123, 29, 31, 19, ,zibo
2019/11/20, 164, 79, 36, 24, 12, ,zibo
2019/11/21, 145, 68, 41, 23, 8, ,zibo
2019/11/22, 139, 65, 23, 21, 7, ,zibo
2019/11/23, 149, 48, 22, 16, 6, ,zibo
2019/11/24, 98, 66, 22, 22, 14, ,zibo
2019/11/25, 98, 93, 25, 27, 19, ,zibo
2019/11/26, 166, 83, 25, 24, 14, ,zibo
2019/11/27, 120, 70, 26, 27, 17, ,zibo
2019/11/28, 121, 92, 24, 28, 21, ,zibo
2019/11/29, 162, 95, 12, 29, 17, ,zibo
2019/11/30, 173, 74, 26, 25, 11, ,zibo
2019/12/1, 140, 68, 19, 25, 15, ,zibo
2019/12/2, 115, 85, 26, 29, 20, ,zibo
2019/12/3, 151, 113, 25, 36, 25, ,zibo
2019/12/4, 170, 94, 19, 26, 16, ,zibo
2019/12/5, 164, 82, 23, 27, 15, ,zibo
2019/12/6, 158, 125, 30, 36, 17, ,zibo
2019/12/7, 200, 151, 46, 32, 17, ,zibo
2019/12/8, 237, 303, 12, 49, 17, ,zibo
2019/12/9, 371, 246, 11, 48, 18, ,zibo
2019/12/10, 326, 115, 25, 29, 18, ,zibo
2019/12/11, 176, 80, 24, 31, 18, ,zibo
2019/12/12, 131, 99, 26, 30, 17, ,zibo
2019/12/13, 176, 93, 21, 31, 20, ,zibo
2019/12/14, 144, 90, 5, 33, 19, ,zibo
2019/12/15, 163, 90, 3, 25, 11, ,zibo
2019/12/16, 186, 69, 17, 24, 10, ,zibo
2019/12/17, 142, 66, 21, 27, 15, ,zibo
2019/12/18, 116, 87, 15, 28, 16, ,zibo
2019/12/19, 156, 102, 19, 35, 18, ,zibo
2019/12/20, 174, 112, 29, 33, 15, ,zibo
2019/12/21, 194, 140, 8, 36, 10, ,zibo
2019/12/22, 250, 132, 19, 29, 11, ,zibo
2019/12/23, 233, 103, 28, 31, 14, ,zibo
2019/12/24, 176, 114, 11, 34, 13, ,zibo
2019/12/25, 201, 85, 23, 26, 12, ,zibo
2019/12/26, 163, 78, 28, 24, 12, ,zibo
2019/12/27, 140, 78, 35, 20, 12, ,zibo
2019/12/28, 158, 67, 36, 24, 12, ,zibo
2019/12/29, 130, 67, , , , ,zibo
2019/7/1, 93, 74, 123, 18, 11, ,zibo
