date, pm25, pm10, o3, no2, so2, co,country
2019/11/10, 107, 80, 34, 37, 6, 8,shanghai
2019/11/11, 124, 68, 32, 29, 5, 6,shanghai
2019/11/12, 82, 66, 39, 27, 6, 9,shanghai
2019/11/13, 127, 72, 32, 16, 4, 6,shanghai
2019/11/14, 75, 56, 44, 23, 5, 6,shanghai
2019/11/15, 72, 42, 51, 23, 5, 7,shanghai
2019/11/16, 78, 43, 34, 24, 5, 7,shanghai
2019/11/17, 86, 83, 27, 13, 4, 7,shanghai
2019/11/18, 132, 98, 29, 15, 5, 7,shanghai
2019/11/19, 103, 68, 31, 22, 4, 6,shanghai
2019/11/20, 78, 34, 26, 26, 3, 5,shanghai
2019/11/21, 56, 45, 20, 33, 4, 6,shanghai
2019/11/22, 82, 37, 17, 28, 3, 6,shanghai
2019/11/23, 72, 36, 30, 21, 3, 6,shanghai
2019/11/24, 98, 30, 26, 11, 2, 4,shanghai
2019/11/25, 57, 25, 20, 20, 3, 5,shanghai
2019/11/26, 62, 20, 24, 18, 2, 5,shanghai
2019/11/27, 64, 33, 24, 15, 3, 6,shanghai
2019/11/28, 68, 32, 21, 21, 3, 6,shanghai
2019/11/29, 71, 25, 17, 29, 3, 5,shanghai
2019/11/30, 62, 28, 20, 22, , 8,shanghai
2019/12/1, 85, 59, 22, 26, 6, 11,shanghai
2019/12/2, 143, 69, 27, 40, 7, 11,shanghai
2019/12/3, 166, 87, 20, 62, 8, 14,shanghai
2019/12/4, 180, 58, 30, 31, 6, 7,shanghai
2019/12/5, 141, 21, 31, 13, 3, 3,shanghai
2019/12/6, 58, 39, 32, 28, 5, 6,shanghai
2019/12/7, 109, 68, 34, 44, 6, 9,shanghai
2019/12/8, 162, 77, 29, 55, 6, 8,shanghai
2019/12/9, 172, 69, 29, 58, 6, 7,shanghai
2019/12/10, 163, 92, 37, 47, 7, 12,shanghai
2019/12/11, 185, 46, 30, 22, 4, 8,shanghai
2019/12/12, 102, 50, 31, 29, 4, 8,shanghai
2019/12/13, 97, 64, 32, 33, 5, 10,shanghai
2019/12/14, 141, 31, 26, 20, 3, 6,shanghai
2019/12/15, 64, 44, 29, 27, 4, 7,shanghai
2019/12/16, 97, 66, 8, 29, 4, 11,shanghai
2019/12/17, 156, 39, 23, 17, 3, 7,shanghai
2019/12/18, 97, 32, 18, 21, 3, 7,shanghai
2019/12/19, 86, 43, 21, 27, 4, 9,shanghai
2019/12/20, 119, 32, 26, 26, 3, 8,shanghai
2019/12/21, 93, 18, 27, 21, 3, 8,shanghai
2019/12/22, 65, 34, 28, 24, 3, 9,shanghai
2019/12/23, 101, 41, 26, 22, 3, 7,shanghai
2019/12/24, 104, 30, 18, 31, 3, 6,shanghai
2019/12/25, 83, 32, 18, 22, 3, 9,shanghai
2019/12/26, 96, 59, 21, 28, 5, 10,shanghai
2019/12/27, 155, 66, 33, 34, 5, 10,shanghai
2019/12/28, 146, 37, 20, 31, 4, 6,shanghai
2019/12/29, 100, 37, , , , ,shanghai
2019/7/1, 64, 25, 47, 14, 1, 4,shanghai
2019/7/2, 70, 33, 51, 10, 1, 4,shanghai
2019/7/3, 89, 42, 52, 12, 2, 5,shanghai
2019/7/4, 111, 44, 53, 13, 2, 5,shanghai
2019/7/5, 106, 42, 52, 10, 1, 4,shanghai
2019/7/6, 107, 40, 96, 13, 1, 7,shanghai
2019/7/7, 96, 52, 89, 16, 4, 7,shanghai
2019/7/8, 136, 23, 31, 10, 2, 4,shanghai
2019/7/9, 69, 24, 33, 16, 2, 5,shanghai
2019/7/10, 65, 42, 47, 21, 2, 6,shanghai
2019/7/11, 136, 34, 27, 17, 3, 5,shanghai
2019/7/12, 97, 16, 40, 10, 2, 4,shanghai
2019/7/13, 58, 38, 75, 14, 2, 5,shanghai
2019/7/14, 97, 33, 51, 10, 1, 4,shanghai
2019/7/15, 82, 26, 32, 10, 2, 4,shanghai
2019/7/16, 70, 32, 35, 9, 1, 3,shanghai
2019/7/17, 79, 22, 16, 9, 1, 3,shanghai
2019/7/18, 62, 19, 18, 9, 1, 4,shanghai
2019/7/19, 59, 34, 45, 16, 2, 6,shanghai
2019/7/20, 83, 47, 80, 15, 2, 5,shanghai
2019/7/21, 111, 44, 70, 11, 1, 5,shanghai
2019/7/22, 101, 42, 90, 13, 2, 4,shanghai
2019/7/23, 83, 49, 73, 21, 3, 6,shanghai
2019/7/24, 101, 53, 65, 23, 2, 6,shanghai
2019/7/25, 111, 58, 86, 22, 2, 6,shanghai
2019/7/26, 134, 50, 66, 22, 3, 6,shanghai
2019/7/27, 113, 39, 58, 11, 2, 3,shanghai
2019/7/28, 80, 33, 73, 11, 2, 3,shanghai
2019/7/29, 67, 34, 83, 13, 3, 2,shanghai
2019/7/30, 58, 29, 53, 13, 2, 5,shanghai
2019/7/31, 56, 30, 35, 10, 2, 4,shanghai
2019/8/1, 52, 25, 23, 9, 2, 3,shanghai
2019/8/2, 54, 29, 20, 9, 2, 3,shanghai
2019/8/3, 63, 27, 17, 11, 1, 5,shanghai
2019/8/4, 45, 29, 18, 8, 2, 5,shanghai
2019/8/5, 54, 28, 34, 9, 2, 4,shanghai
2019/8/6, 71, 42, 34, 9, 2, 5,shanghai
2019/8/7, 88, 30, 14, 8, 2, 4,shanghai
2019/8/8, 64, 28, 12, 7, 2, 4,shanghai
2019/8/9, 60, 20, 31, 4, 1, 5,shanghai
2019/8/10, 56, 17, 31, 8, 1, 6,shanghai
2019/8/11, 38, 35, 67, 14, 2, 7,shanghai
2019/8/12, 71, 49, 68, 24, 2, 8,shanghai
2019/8/13, 103, 53, 108, 19, 2, 8,shanghai
2019/8/14, 117, 49, 92, 16, 3, 10,shanghai
2019/8/15, 123, 56, 122, 15, 3, 10,shanghai
2019/8/16, 155, 61, 129, 16, 4, 9,shanghai
2019/8/17, 143, 56, 72, 17, 2, 8,shanghai
2019/8/18, 128, 33, 60, 14, 2, 7,shanghai
2019/8/19, 73, 29, 53, 12, 2, 7,shanghai
2019/8/20, 69, 45, 86, 17, 3, 7,shanghai
2019/8/21, 91, 54, 78, 15, 2, 6,shanghai
2019/8/22, 111, 45, 48, 15, 2, 6,shanghai
2019/8/23, 107, 34, 38, 14, 2, 5,shanghai
2019/8/24, 86, 27, 21, 10, 2, 4,shanghai
2019/8/25, 62, 33, 64, 13, 2, 4,shanghai
2019/8/26, 71, 46, 68, 23, 3, 6,shanghai
2019/8/27, 94, 30, 40, 18, 2, 6,shanghai
2019/8/28, 80, 26, 36, 20, 2, 6,shanghai
2019/8/29, 82, 56, 85, 24, 3, 9,shanghai
2019/8/30, 142, 50, 66, 16, 2, 7,shanghai
2019/8/31, 111, 21, 43, 15, 2, 5,shanghai
2019/9/1, 65, 16, 34, 16, 2, 5,shanghai
2019/9/2, 46, 24, 16, 29, 2, 6,shanghai
2019/9/3, 68, 40, 17, 26, 2, 8,shanghai
2019/9/4, 112, 25, 14, 17, 2, 5,shanghai
2019/9/5, 65, 15, 9, 13, 2, 6,shanghai
2019/9/6, 51, 34, 61, 15, 3, 7,shanghai
2019/9/7, 76, 46, 73, 16, 3, 7,shanghai
2019/9/8, 107, 39, 38, 19, 3, 6,shanghai
2019/9/9, 89, 57, 92, 26, 3, 8,shanghai
2019/9/10, 114, 43, 48, 15, 2, 6,shanghai
2019/9/11, 101, 33, 52, 15, 2, 6,shanghai
2019/9/12, 73, 31, 45, 12, 2, 5,shanghai
2019/9/13, 65, 32, 37, 13, 2, 5,shanghai
2019/9/14, 65, 25, 43, 10, 2, 7,shanghai
2019/9/15, 59, 35, 57, 11, 2, 5,shanghai
2019/9/16, 64, 45, 51, 13, 2, 6,shanghai
2019/9/17, 83, 39, 54, 10, 3, 5,shanghai
2019/9/18, 74, 35, 38, 9, 2, 5,shanghai
2019/9/19, 98, 34, 55, 11, 3, 5,shanghai
2019/9/20, 72, 22, 42, 9, 2, 4,shanghai
2019/9/21, 57, 24, 37, 11, 2, 5,shanghai
2019/9/22, 59, 46, 44, 21, 3, 7,shanghai
2019/9/23, 80, 59, 88, 32, 4, 8,shanghai
2019/9/24, 115, 57, 72, 28, 4, 7,shanghai
2019/9/25, 248, 36, 55, 16, 3, 5,shanghai
2019/9/26, 86, 38, 50, 19, 3, 4,shanghai
2019/9/27, 92, 47, 43, 18, 3, 5,shanghai
2019/9/28, 116, 43, 45, 16, 3, 4,shanghai
2019/9/29, 101, 45, 39, 14, 3, 4,shanghai
2019/9/30, 98, 21, 17, 10, 2, 3,shanghai
2019/4/1, 115, 56, 53, 25, 3, 7,shanghai
2019/4/2, 98, 60, 40, 34, 4, 8,shanghai
2019/4/3, 134, 42, 41, 20, 2, 6,shanghai
2019/4/4, 117, 63, 82, 24, 4, 8,shanghai
2019/4/5, 151, 59, 74, 25, 4, 7,shanghai
2019/4/6, 141, 81, 92, 31, 5, 9,shanghai
2019/4/7, 156, 72, 71, 30, 5, 9,shanghai
2019/4/8, 162, 47, 46, 14, 2, 6,shanghai
2019/4/9, 113, 25, 35, 14, 2, 6,shanghai
2019/4/10, 75, 38, 43, 20, 3, 7,shanghai
2019/4/11, 90, 55, 61, 33, 4, 8,shanghai
2019/4/12, 139, 38, 57, 19, 2, 6,shanghai
2019/4/13, 88, 46, 49, 21, 3, 9,shanghai
2019/4/14, 121, 56, 51, 22, 3, 8,shanghai
2019/4/15, 105, 52, 48, 20, 2, 5,shanghai
2019/4/16, 75, 50, 61, 21, 3, 6,shanghai
2019/4/17, 124, 61, 91, 23, 3, 7,shanghai
2019/4/18, 134, 51, 41, 23, 2, 6,shanghai
2019/4/19, 128, 32, 40, 14, 2, 5,shanghai
2019/4/20, 72, 38, 26, 20, 2, 5,shanghai
2019/4/21, 89, 22, 22, 21, 2, 6,shanghai
2019/4/22, 73, 45, 36, 27, 2, 10,shanghai
2019/4/23, 119, 84, 23, 45, 3, 14,shanghai
2019/4/24, 180, 46, 33, 27, 3, 7,shanghai
2019/4/25, 114, 38, 37, 20, 2, 6,shanghai
2019/4/26, 86, 37, 50, 15, 2, 5,shanghai
2019/4/27, 67, 42, 36, 24, 2, 7,shanghai
2019/4/28, 101, 38, 23, 29, 2, 7,shanghai
2019/4/29, 113, 30, 31, 25, 2, 6,shanghai
2019/4/30, 84, 69, 65, 29, 3, 9,shanghai
2019/5/1, 143, 76, 53, 27, 3, 6,shanghai
2019/5/2, 137, 63, 58, 30, 3, 6,shanghai
2019/5/3, 95, 57, 74, 25, 3, 6,shanghai
2019/5/4, 135, 56, 69, 12, 3, 5,shanghai
2019/5/5, 119, 44, 50, 10, 3, 4,shanghai
2019/5/6, 120, 47, 49, 13, 2, 4,shanghai
2019/5/7, 64, 47, 54, 13, 2, 5,shanghai
2019/5/8, 70, 54, 96, 20, 4, 6,shanghai
2019/5/9, 110, 51, 87, 16, 3, 5,shanghai
2019/5/10, 116, 57, 118, 19, 3, 6,shanghai
2019/5/11, 125, 50, 89, 16, 3, 5,shanghai
2019/5/12, 111, 40, 46, 17, 3, 5,shanghai
2019/5/13, 88, 31, 48, 13, 2, 6,shanghai
2019/5/14, 81, 29, 32, 14, 2, 6,shanghai
2019/5/15, 80, 47, 28, 20, 2, 7,shanghai
2019/5/16, 124, 31, 31, 18, 2, 7,shanghai
2019/5/17, 76, 50, 34, 19, 2, 8,shanghai
2019/5/18, 114, 59, 42, 24, 3, 8,shanghai
2019/5/19, 144, 61, 47, 20, 3, 6,shanghai
2019/5/20, 103, 70, 97, 27, 4, 6,shanghai
2019/5/21, 101, 71, 112, 25, 5, 7,shanghai
2019/5/22, 124, 80, 138, 29, 5, 7,shanghai
2019/5/23, 152, 60, 93, 22, 3, 5,shanghai
2019/5/24, 114, 49, 53, 9, 2, 5,shanghai
2019/5/25, 86, 31, 37, 9, 2, 5,shanghai
2019/5/26, 84, 35, 50, 12, 2, 6,shanghai
2019/5/27, 97, 29, 47, 13, 2, 6,shanghai
2019/5/28, 65, 53, 47, 38, 3, 9,shanghai
2019/5/29, 117, 46, 65, 23, 2, 7,shanghai
2019/5/30, 81, 57, 67, 22, 2, 10,shanghai
2019/5/31, 143, 39, 50, 16, 2, 8,shanghai
2019/6/1, 106, 29, 60, 12, 2, 7,shanghai
2019/6/2, 76, 36, 68, 13, 2, 8,shanghai
2019/6/3, 94, 42, 83, 15, 2, 7,shanghai
2019/6/4, 102, 48, 71, 12, 2, 6,shanghai
2019/6/5, 125, 36, 36, 11, 2, 5,shanghai
2019/6/6, 83, 27, 48, 11, 2, 5,shanghai
2019/6/7, 75, 31, 68, 11, 2, 5,shanghai
2019/6/8, 85, 31, 68, 9, 1, 5,shanghai
2019/6/9, 83, 46, 45, 16, 2, 7,shanghai
2019/6/10, 120, 33, 48, 10, 2, 5,shanghai
2019/6/11, 93, 27, 47, 9, 2, 4,shanghai
2019/6/12, 71, 29, 43, 11, 2, 4,shanghai
2019/6/13, 80, 26, 49, 12, 2, 4,shanghai
2019/6/14, 74, 58, 125, 19, 4, 6,shanghai
2019/6/15, 137, 71, 124, 17, 5, 7,shanghai
2019/6/16, 162, 46, 58, 15, 6, 4,shanghai
2019/6/17, 97, 23, 35, 16, 2, 5,shanghai
2019/6/18, 71, 33, 36, 16, 1, 6,shanghai
2019/6/19, 98, 26, 33, 11, 1, 5,shanghai
2019/6/20, 82, 22, 33, 10, 2, 5,shanghai
2019/6/21, 72, 35, 37, 12, 2, 5,shanghai
2019/6/22, 96, 35, 48, 8, 2, 4,shanghai
2019/6/23, 91, 28, 54, 8, 2, 4,shanghai
2019/6/24, 107, 26, 36, 10, 2, 4,shanghai
2019/6/25, 60, 27, 25, 17, 1, 5,shanghai
2019/6/26, 73, 36, 68, 17, 1, 5,shanghai
2019/6/27, 101, 48, 99, 15, 2, 5,shanghai
2019/6/28, 114, 45, 35, 21, 1, 7,shanghai
2019/6/29, 113, 25, 39, 19, 1, 7,shanghai
2019/6/30, 76, 23, 40, 15, 1, 5,shanghai
2019/1/1, 93, 61, 28, 19, 7, 7,shanghai
2019/1/2, 158, 52, 24, 27, 5, 7,shanghai
2019/1/3, 144, 25, 21, 28, 3, 5,shanghai
2019/1/4, 75, 35, 20, 24, 3, 6,shanghai
2019/1/5, 105, 35, 25, 22, 3, 3,shanghai
2019/1/6, 95, 33, 22, 25, 4, 3,shanghai
2019/1/7, 97, 50, 33, 21, 5, 6,shanghai
2019/1/8, 159, 28, 26, 20, 4, 5,shanghai
2019/1/9, 89, 21, 20, 24, 3, 5,shanghai
2019/1/10, 78, 21, 19, 27, 3, 6,shanghai
2019/1/11, 72, 41, 12, 25, 5, 11,shanghai
2019/1/12, 120, 65, 20, 28, 4, 11,shanghai
2019/1/13, 165, 65, 32, 32, 4, 8,shanghai
2019/1/14, 164, 78, 38, 26, 6, 13,shanghai
2019/1/15, 185, 53, 33, 24, 5, 6,shanghai
2019/1/16, 105, 87, 24, 46, 7, 11,shanghai
2019/1/17, 164, 77, 40, 40, 7, 9,shanghai
2019/1/18, 168, 73, 27, 43, 6, 10,shanghai
2019/1/19, 162, 74, 34, 29, 7, 10,shanghai
2019/1/20, 160, 57, 27, 39, 7, 7,shanghai
2019/1/21, 124, 78, 27, 45, 8, 10,shanghai
2019/1/22, 167, 81, 38, 53, 7, 11,shanghai
2019/1/23, 172, 78, 42, 48, 8, 10,shanghai
2019/1/24, 173, 40, 36, 29, 5, 5,shanghai
2019/1/25, 100, 34, 30, 14, 4, 4,shanghai
2019/1/26, 69, 36, 33, 22, 4, 4,shanghai
2019/1/27, 71, 54, 24, 33, 6, 7,shanghai
2019/1/28, 128, 63, 30, 26, 4, 6,shanghai
2019/1/29, 120, 53, 29, 31, 3, 6,shanghai
2019/1/30, 92, 27, 34, 12, 2, 5,shanghai
2019/1/31, 62, 60, 29, 15, 3, 8,shanghai
2019/2/1, 147, 61, 36, 16, 3, 7,shanghai
2019/2/2, 142, 59, 21, 19, 4, 11,shanghai
2019/2/3, 143, 94, 36, 16, 4, 9,shanghai
2019/2/4, 151, 64, 37, 12, 3, 5,shanghai
2019/2/5, 76, 58, 36, 15, 3, 7,shanghai
2019/2/6, 131, 41, 33, 8, 3, 5,shanghai
2019/2/7, 92, 23, 31, 8, 2, 3,shanghai
2019/2/8, 59, 19, 31, 7, 2, 3,shanghai
2019/2/9, 58, 25, 30, 10, 3, 4,shanghai
2019/2/10, 73, 30, 30, 14, 4, 5,shanghai
2019/2/11, 91, 28, 31, 16, 3, 5,shanghai
2019/2/12, 84, 34, 36, 11, 2, 4,shanghai
2019/2/13, 87, 39, 37, 13, 2, 4,shanghai
2019/2/14, 93, 19, 28, 17, 2, 3,shanghai
2019/2/15, 67, 51, 32, 12, 2, 4,shanghai
2019/2/16, 122, 40, 36, 12, 3, 3,shanghai
2019/2/17, 94, 23, 28, 19, 2, 2,shanghai
2019/2/18, 68, 32, 14, 26, 2, 6,shanghai
2019/2/19, 99, 44, 25, 21, 2, 6,shanghai
2019/2/20, 131, 52, 35, 18, 3, 6,shanghai
2019/2/21, 148, 47, 30, 22, 2, 7,shanghai
2019/2/22, 137, 84, 36, 32, 5, 10,shanghai
2019/2/23, 185, 81, 41, 44, 7, 11,shanghai
2019/2/24, 180, 67, 31, 47, 4, 9,shanghai
2019/2/25, 191, 50, 41, 22, 3, 5,shanghai
2019/2/26, 113, 41, 30, 23, 2, 6,shanghai
2019/2/27, 93, 39, 32, 22, 3, 5,shanghai
2019/2/28, 101, 76, 47, 29, 4, 7,shanghai
2019/3/1, 157, 51, 40, 24, 2, 6,shanghai
2019/3/2, 140, 67, 34, 32, 3, 8,shanghai
2019/3/3, 161, 77, 47, 28, 4, 8,shanghai
2019/3/4, 172, 69, 42, 28, 2, 7,shanghai
2019/3/5, 168, 66, 52, 24, 2, 10,shanghai
2019/3/6, 157, 67, 50, 16, 3, 8,shanghai
2019/3/7, 140, 40, 38, 18, 2, 4,shanghai
2019/3/8, 76, 33, 24, 41, 2, 8,shanghai
2019/3/9, 97, 51, 23, 28, 2, 9,shanghai
2019/3/10, 135, 77, 49, 40, 4, 9,shanghai
2019/3/11, 157, 90, 47, 29, 4, 8,shanghai
