"","date","china_average","seoul_average"
"1441","2017/9/20",77.3333333333333,NA
"1442","2017/9/21",88.8333333333333,NA
"1443","2017/9/22",106.777777777778,75
"1444","2017/9/23",77.9444444444444,67
"1445","2017/9/24",63.6666666666667,52
"1446","2017/9/25",58.1111111111111,52
"1447","2017/9/26",51.8333333333333,48
"1448","2017/9/27",64.0555555555556,26
"1449","2017/9/28",84.0555555555556,25
"1450","2017/9/29",76.7222222222222,40
"1451","2017/9/3",51.6111111111111,NA
"1452","2017/9/30",42.4444444444444,40
"1453","2017/9/4",46.3333333333333,NA
"1454","2017/9/5",54.8333333333333,NA
"1455","2017/9/6",54.8333333333333,NA
"1456","2018/1/1",134.055555555556,42
"1457","2018/1/10",39.4444444444444,37
"1458","2018/1/11",58.6666666666667,26
"1459","2018/1/12",74.3888888888889,51
"1460","2018/1/13",79.9444444444444,66
"1461","2018/1/14",109.555555555556,67
"1462","2018/1/15",126.777777777778,93
"1463","2018/1/16",142.111111111111,95
"1464","2018/1/17",151.666666666667,80
"1465","2018/1/18",153.555555555556,63
"1466","2018/1/19",156.777777777778,88
"1467","2018/1/2",60.3333333333333,40
"1468","2018/1/20",146.444444444444,62
"1469","2018/1/21",70.0555555555556,52
"1470","2018/1/22",43.2777777777778,28
"1471","2018/1/23",47.3333333333333,33
"1472","2018/1/24",43.8333333333333,27
"1473","2018/1/25",46.0555555555556,36
"1474","2018/1/26",68.7777777777778,49
"1475","2018/1/27",77.9444444444444,36
"1476","2018/1/28",100.777777777778,52
"1477","2018/1/29",94.2222222222222,47
"1478","2018/1/3",56.4444444444444,49
"1479","2018/1/30",101.111111111111,46
"1480","2018/1/31",100.277777777778,45
"1481","2018/1/4",76.5555555555556,62
"1482","2018/1/5",74.7222222222222,51
"1483","2018/1/6",70.7222222222222,58
"1484","2018/1/7",80.0555555555556,59
"1485","2018/1/8",58.5555555555556,45
"1486","2018/1/9",47.7222222222222,34
"1487","2018/10/1",76.2777777777778,28
"1488","2018/10/10",80.3888888888889,19
"1489","2018/10/11",89.6666666666667,26
"1490","2018/10/12",90.0555555555556,35
"1491","2018/10/13",88.0555555555556,40
"1492","2018/10/14",90.2222222222222,61
"1493","2018/10/15",110.333333333333,53
"1494","2018/10/16",67.2777777777778,40
"1495","2018/10/17",68.8888888888889,16
"1496","2018/10/18",69.4444444444444,20
"1497","2018/10/19",86.3888888888889,43
"1498","2018/10/2",87.8333333333333,29
"1499","2018/10/20",82.3888888888889,41
"1500","2018/10/21",86.3888888888889,53
"1501","2018/10/22",94.5555555555556,52
"1502","2018/10/23",105.222222222222,48
"1503","2018/10/24",119.722222222222,43
"1504","2018/10/25",92.8888888888889,40
"1505","2018/10/26",80,30
"1506","2018/10/27",81.1666666666667,15
"1507","2018/10/28",62.2222222222222,18
"1508","2018/10/29",70.8888888888889,23
"1509","2018/10/3",93.7222222222222,23
"1510","2018/10/30",76.1111111111111,23
"1511","2018/10/31",95.1111111111111,38
"1512","2018/10/4",88.2222222222222,11
"1513","2018/10/5",94.8888888888889,7
"1514","2018/10/6",81.1666666666667,29
"1515","2018/10/7",97.5,24
"1516","2018/10/8",70.3333333333333,29
"1517","2018/10/9",58.2777777777778,22
"1518","2018/11/1",107.277777777778,48
"1519","2018/11/10",77.7222222222222,66
"1520","2018/11/11",103.111111111111,33
"1521","2018/11/12",114.777777777778,45
"1522","2018/11/13",117.166666666667,38
"1523","2018/11/14",99.1111111111111,54
"1524","2018/11/15",56.7222222222222,60
"1525","2018/11/16",70.5,36
"1526","2018/11/17",102.666666666667,41
"1527","2018/11/18",105.388888888889,60
"1528","2018/11/19",105.555555555556,50
"1529","2018/11/2",95.1111111111111,59
"1530","2018/11/20",88.9444444444444,38
"1531","2018/11/21",91.9444444444444,24
"1532","2018/11/22",98.7777777777778,24
"1533","2018/11/23",129,24
"1534","2018/11/24",144.444444444444,47
"1535","2018/11/25",126.777777777778,62
"1536","2018/11/26",265.277777777778,97
"1537","2018/11/27",297.388888888889,100
"1538","2018/11/28",214.222222222222,71
"1539","2018/11/29",164.388888888889,60
"1540","2018/11/3",82.8333333333333,48
"1541","2018/11/30",183.555555555556,51
"1542","2018/11/4",57.1111111111111,63
"1543","2018/11/5",44.2777777777778,88
"1544","2018/11/6",56.4444444444444,64
"1545","2018/11/7",57.7222222222222,9
"1546","2018/11/8",83.5,40
"1547","2018/11/9",88.8888888888889,71
"1548","2018/12/1",114.555555555556,54
"1549","2018/12/10",88.4444444444444,44
"1550","2018/12/11",102.222222222222,48
"1551","2018/12/12",108.388888888889,42
"1552","2018/12/13",92.2777777777778,35
"1553","2018/12/14",93.6666666666667,58
"1554","2018/12/15",130,56
"1555","2018/12/16",149.722222222222,67
"1556","2018/12/17",142.777777777778,52
"1557","2018/12/18",187.5,56
"1558","2018/12/19",131.611111111111,62
"1559","2018/12/2",144.944444444444,47
"1560","2018/12/20",143,72
"1561","2018/12/21",141.055555555556,78
"1562","2018/12/22",94.2777777777778,54
"1563","2018/12/23",96.3888888888889,25
"1564","2018/12/24",115.444444444444,39
"1565","2018/12/25",66.6111111111111,52
"1566","2018/12/26",55.7777777777778,30
"1567","2018/12/27",56.5,40
"1568","2018/12/28",68,43
"1569","2018/12/29",69.9444444444444,36
"1570","2018/12/3",101.333333333333,37
"1571","2018/12/30",69.9444444444444,36
"1572","2018/12/31",101.333333333333,40
"1573","2018/12/4",81.6666666666667,32
"1574","2018/12/5",76.1111111111111,41
"1575","2018/12/6",45.6666666666667,26
"1576","2018/12/7",61.3333333333333,26
"1577","2018/12/8",75.5555555555556,24
"1578","2018/12/9",105.111111111111,36
"1579","2018/2/1",81.6111111111111,58
"1580","2018/2/10",106.166666666667,56
"1581","2018/2/11",83.0555555555556,55
"1582","2018/2/12",101.222222222222,57
"1583","2018/2/13",95.8888888888889,68
"1584","2018/2/14",66.7777777777778,44
"1585","2018/2/15",106.166666666667,51
"1586","2018/2/16",94.4444444444444,54
"1587","2018/2/17",62.5,42
"1588","2018/2/18",79.7222222222222,63
"1589","2018/2/19",90.7222222222222,65
"1590","2018/2/2",61.0555555555556,40
"1591","2018/2/20",86.0555555555556,43
"1592","2018/2/21",96.8888888888889,50
"1593","2018/2/22",90.8333333333333,81
"1594","2018/2/23",79.7222222222222,74
"1595","2018/2/24",75.7222222222222,52
"1596","2018/2/25",101.944444444444,64
"1597","2018/2/26",119.722222222222,86
"1598","2018/2/27",104.555555555556,62
"1599","2018/2/28",74.8333333333333,45
"1600","2018/2/3",75.8888888888889,36
"1601","2018/2/4",72.3888888888889,29
"1602","2018/2/5",62.0555555555556,35
"1603","2018/2/6",84.2222222222222,44
"1604","2018/2/7",82.2222222222222,56
"1605","2018/2/8",119,68
"1606","2018/2/9",87.6666666666667,71
"1607","2018/3/1",77,70
"1608","2018/3/10",134,58
"1609","2018/3/11",103.722222222222,84
"1610","2018/3/12",89.0555555555556,63
"1611","2018/3/13",92.7777777777778,28
"1612","2018/3/14",100.166666666667,22
"1613","2018/3/15",49.6111111111111,15
"1614","2018/3/16",70.7777777777778,35
"1615","2018/3/17",64.0555555555556,63
"1616","2018/3/18",77.2222222222222,33
"1617","2018/3/19",55.5555555555556,21
"1618","2018/3/2",81.5555555555556,62
"1619","2018/3/20",65.6111111111111,15
"1620","2018/3/21",96.9444444444444,46
"1621","2018/3/22",120.333333333333,68
"1622","2018/3/23",99.1666666666667,97
"1623","2018/3/24",98.7222222222222,102
"1624","2018/3/25",106.5,96
"1625","2018/3/26",102.166666666667,86
"1626","2018/3/27",135.444444444444,61
"1627","2018/3/28",115.388888888889,65
"1628","2018/3/29",85.2777777777778,68
"1629","2018/3/3",66.2777777777778,32
"1630","2018/3/30",91.9444444444444,63
"1631","2018/3/31",115.888888888889,74
"1632","2018/3/4",56.0555555555556,9
"1633","2018/3/5",68.2222222222222,33
"1634","2018/3/6",68.7222222222222,33
"1635","2018/3/7",66.6111111111111,32
"1636","2018/3/8",77.7222222222222,52
"1637","2018/3/9",110.055555555556,51
"1638","2018/4/1",124.166666666667,72
"1639","2018/4/10",117.277777777778,65
"1640","2018/4/11",91.1666666666667,52
"1641","2018/4/12",59.8888888888889,39
"1642","2018/4/13",74.8333333333333,23
"1643","2018/4/14",89.5,69
"1644","2018/4/15",113.444444444444,44
"1645","2018/4/16",123.888888888889,63
"1646","2018/4/17",123.555555555556,71
"1647","2018/4/18",109.333333333333,78
"1648","2018/4/19",90.8333333333333,91
"1649","2018/4/2",152.666666666667,69
"1650","2018/4/20",89.3888888888889,70
"1651","2018/4/21",45.5,39
"1652","2018/4/22",47.9444444444444,10
"1653","2018/4/23",63,9
"1654","2018/4/24",81.1666666666667,39
"1655","2018/4/25",92.1111111111111,51
"1656","2018/4/26",103.166666666667,61
"1657","2018/4/27",102.333333333333,63
"1658","2018/4/28",95.8888888888889,61
"1659","2018/4/29",99.3888888888889,80
"1660","2018/4/3",53.2222222222222,15
"1661","2018/4/30",91.7222222222222,65
"1662","2018/4/4",63.8333333333333,7
"1663","2018/4/5",102.833333333333,91
"1664","2018/4/6",63.1666666666667,54
"1665","2018/4/7",93.8333333333333,30
"1666","2018/4/8",101.555555555556,46
"1667","2018/4/9",209,54
"1668","2018/5/1",56.8333333333333,49
"1669","2018/5/10",66.6111111111111,66
"1670","2018/5/11",76.4444444444444,34
"1671","2018/5/12",87,26
"1672","2018/5/13",85.2777777777778,76
"1673","2018/5/14",69.6666666666667,78
"1674","2018/5/15",54.7222222222222,35
"1675","2018/5/16",61.2777777777778,15
"1676","2018/5/17",68.0555555555556,11
"1677","2018/5/18",63.7777777777778,11
"1678","2018/5/19",46.1111111111111,11
"1679","2018/5/2",62.9444444444444,32
"1680","2018/5/20",51.5555555555556,21
"1681","2018/5/21",55.5555555555556,43
"1682","2018/5/22",113.833333333333,46
"1683","2018/5/23",101.5,89
"1684","2018/5/24",83,89
"1685","2018/5/25",81.1111111111111,80
"1686","2018/5/26",103.388888888889,68
"1687","2018/5/27",129.111111111111,57
"1688","2018/5/28",101.555555555556,49
"1689","2018/5/29",84.6111111111111,52
"1690","2018/5/3",82.6111111111111,53
"1691","2018/5/30",76.9444444444444,51
"1692","2018/5/31",72,48
"1693","2018/5/4",77.1111111111111,49
"1694","2018/5/5",70.5,15
"1695","2018/5/6",91.8333333333333,40
"1696","2018/5/7",85.2222222222222,22
"1697","2018/5/8",85.1666666666667,25
"1698","2018/5/9",72.0555555555556,55
"1699","2018/6/1",73.9444444444444,48
"1700","2018/6/10",58.0555555555556,11
"1701","2018/6/11",71.6111111111111,16
"1702","2018/6/12",66.6111111111111,33
"1703","2018/6/13",51.3333333333333,35
"1704","2018/6/14",58.8888888888889,15
"1705","2018/6/15",58.2222222222222,23
"1706","2018/6/16",61.1111111111111,57
"1707","2018/6/17",64.0555555555556,52
"1708","2018/6/18",62.8333333333333,47
"1709","2018/6/19",71.6666666666667,52
"1710","2018/6/2",77.5,36
"1711","2018/6/20",78.1111111111111,46
"1712","2018/6/21",70.0555555555556,47
"1713","2018/6/22",61.6666666666667,44
"1714","2018/6/23",63,65
"1715","2018/6/24",64.3888888888889,64
"1716","2018/6/25",41.2777777777778,54
"1717","2018/6/26",63.6111111111111,31
"1718","2018/6/27",63.1111111111111,25
"1719","2018/6/28",63.1111111111111,44
"1720","2018/6/29",73.1111111111111,55
"1721","2018/6/3",82.0555555555556,48
"1722","2018/6/30",52.5,14
"1723","2018/6/4",95.9444444444444,51
"1724","2018/6/5",98.6666666666667,52
"1725","2018/6/6",88.3333333333333,54
"1726","2018/6/7",79.8333333333333,41
"1727","2018/6/8",54.1111111111111,46
"1728","2018/6/9",49.2777777777778,9
"1729","2018/7/1",48.2777777777778,9
"1730","2018/7/10",69.8888888888889,37
"1731","2018/7/11",69.6111111111111,29
"1732","2018/7/12",53.0555555555556,24
"1733","2018/7/13",62.5,22
"1734","2018/7/14",61.6111111111111,24
"1735","2018/7/15",60,29
"1736","2018/7/16",58.8333333333333,34
"1737","2018/7/17",72.7777777777778,40
"1738","2018/7/18",60.4444444444444,33
"1739","2018/7/19",57,40
"1740","2018/7/2",57.8888888888889,13
"1741","2018/7/20",62.6666666666667,43
"1742","2018/7/21",64,33
"1743","2018/7/22",50.5,37
"1744","2018/7/23",55.0555555555556,45
"1745","2018/7/24",67.3333333333333,37
"1746","2018/7/25",70.2222222222222,46
"1747","2018/7/26",65.7222222222222,53
"1748","2018/7/27",65.5555555555556,44
"1749","2018/7/28",63.3888888888889,19
"1750","2018/7/29",65.6111111111111,9
"1751","2018/7/3",82.8888888888889,25
"1752","2018/7/30",58.5555555555556,19
"1753","2018/7/31",67.3333333333333,36
"1754","2018/7/4",85.5,22
"1755","2018/7/5",58.4444444444444,7
"1756","2018/7/6",49.7777777777778,8
"1757","2018/7/7",42.6111111111111,12
"1758","2018/7/8",40.4444444444444,10
"1759","2018/7/9",43.7777777777778,24
"1760","2018/8/1",78.2222222222222,45
"1761","2018/8/10",74.6111111111111,10
"1762","2018/8/11",70.8888888888889,15
"1763","2018/8/12",52.4444444444444,36
"1764","2018/8/13",43.7777777777778,30
"1765","2018/8/14",44.8333333333333,32
"1766","2018/8/15",41.6666666666667,16
"1767","2018/8/16",51.1666666666667,13
"1768","2018/8/17",40.6111111111111,18
"1769","2018/8/18",26.6666666666667,26
"1770","2018/8/19",32.3888888888889,42
"1771","2018/8/2",64,51
"1772","2018/8/20",63.6666666666667,26
"1773","2018/8/21",71.1111111111111,28
"1774","2018/8/22",61.6111111111111,13
"1775","2018/8/23",83.4444444444444,8
"1776","2018/8/24",65.6666666666667,27
"1777","2018/8/25",61,20
"1778","2018/8/26",58.4444444444444,9
"1779","2018/8/27",60.3888888888889,11
"1780","2018/8/28",64.7222222222222,14
"1781","2018/8/29",50.7222222222222,31
"1782","2018/8/3",59.7777777777778,31
"1783","2018/8/30",45.2222222222222,28
"1784","2018/8/31",53.6666666666667,21
"1785","2018/8/4",60.4444444444444,29
"1786","2018/8/5",60.5,35
"1787","2018/8/6",64.1111111111111,21
"1788","2018/8/7",64,29
"1789","2018/8/8",66.4444444444444,29
"1790","2018/8/9",83.9444444444444,15
"1791","2018/9/1",67.4444444444444,14
"1792","2018/9/10",64.6666666666667,13
"1793","2018/9/11",71.5,17
"1794","2018/9/12",73.8333333333333,22
"1795","2018/9/13",64.7777777777778,21
"1796","2018/9/14",68,13
"1797","2018/9/15",51.1111111111111,42
"1798","2018/9/16",68.0555555555556,33
"1799","2018/9/17",72.2777777777778,41
"1800","2018/9/18",54.1666666666667,45
"1801","2018/9/19",62.0555555555556,17
"1802","2018/9/2",63,16
"1803","2018/9/20",91.2777777777778,8
"1804","2018/9/21",90.7222222222222,36
"1805","2018/9/22",80.7777777777778,34
"1806","2018/9/23",59.9444444444444,16
"1807","2018/9/24",60.1666666666667,15
"1808","2018/9/25",67.2777777777778,8
"1809","2018/9/26",89.8888888888889,9
"1810","2018/9/27",82.0555555555556,14
"1811","2018/9/28",92.6666666666667,16
"1812","2018/9/29",74.5555555555556,22
"1813","2018/9/3",61.8333333333333,18
"1814","2018/9/30",56.6111111111111,18
"1815","2018/9/4",81.3333333333333,31
"1816","2018/9/5",83.9444444444444,42
"1817","2018/9/6",52,30
"1818","2018/9/7",57.6666666666667,28
"1819","2018/9/8",65.9444444444444,25
"1820","2018/9/9",61.9444444444444,12
"1821","2019/1/1",130.111111111111,37
"1822","2019/1/10",114.5,70
"1823","2019/1/11",148.5,81
"1824","2019/1/12",203.944444444444,90
"1825","2019/1/13",214.944444444444,118
"1826","2019/1/14",126.444444444444,104
"1827","2019/1/15",72.7777777777778,50
"1828","2019/1/16",108.666666666667,47
"1829","2019/1/17",126.888888888889,54
"1830","2019/1/18",120.555555555556,81
"1831","2019/1/19",76.2222222222222,65
"1832","2019/1/2",158.611111111111,40
"1833","2019/1/20",94.9444444444444,47
"1834","2019/1/21",112.277777777778,66
"1835","2019/1/22",112.722222222222,69
"1836","2019/1/23",120.111111111111,47
"1837","2019/1/24",83.9444444444444,50
"1838","2019/1/25",72.4444444444444,48
"1839","2019/1/26",93.2777777777778,41
"1840","2019/1/27",91.4444444444444,74
"1841","2019/1/28",106.111111111111,67
"1842","2019/1/29",118.555555555556,62
"1843","2019/1/3",156.277777777778,60
"1844","2019/1/30",58.3333333333333,69
"1845","2019/1/31",87.2777777777778,43
"1846","2019/1/4",79.6111111111111,61
"1847","2019/1/5",90,52
"1848","2019/1/6",142.5,56
"1849","2019/1/7",102.944444444444,46
"1850","2019/1/8",68.6666666666667,53
"1851","2019/1/9",88.3888888888889,58
"1852","2019/10/1",66.7222222222222,25
"1853","2019/10/10",50.1111111111111,39
"1854","2019/10/11",61.7777777777778,29
"1855","2019/10/12",66,24
"1856","2019/10/13",40.5555555555556,39
"1857","2019/10/14",48.4444444444444,26
"1858","2019/10/15",70.5,34
"1859","2019/10/16",79.3888888888889,33
"1860","2019/10/17",97.5555555555556,19
"1861","2019/10/18",103.277777777778,22
"1862","2019/10/19",95.6111111111111,41
"1863","2019/10/2",75.2777777777778,9
"1864","2019/10/20",108.5,45
"1865","2019/10/21",110.777777777778,40
"1866","2019/10/22",98.8333333333333,23
"1867","2019/10/23",100.611111111111,29
"1868","2019/10/24",49.8333333333333,25
"1869","2019/10/25",58.2222222222222,24
"1870","2019/10/26",82,26
"1871","2019/10/27",178.333333333333,34
"1872","2019/10/28",130.777777777778,78
"1873","2019/10/29",170.944444444444,28
"1874","2019/10/3",66.7777777777778,30
"1875","2019/10/30",147.833333333333,69
"1876","2019/10/31",110.666666666667,82
"1877","2019/10/4",31.7777777777778,43
"1878","2019/10/5",44,12
"1879","2019/10/6",53.4444444444444,11
"1880","2019/10/7",67.3333333333333,25
"1881","2019/10/8",74.8888888888889,26
"1882","2019/10/9",46.1666666666667,33
"1883","2019/11/1",96.4444444444444,64
"1884","2019/11/10",91.8333333333333,21
"1885","2019/11/11",101.222222222222,32
"1886","2019/11/12",95.2777777777778,30
"1887","2019/11/13",86.6111111111111,19
"1888","2019/11/14",93.1666666666667,25
"1889","2019/11/15",102.888888888889,36
"1890","2019/11/16",87.8333333333333,28
"1891","2019/11/17",127.666666666667,61
"1892","2019/11/18",114.5,33
"1893","2019/11/19",106.166666666667,24
"1894","2019/11/2",73.1111111111111,49
"1895","2019/11/20",77.4444444444444,41
"1896","2019/11/21",67.7222222222222,50
"1897","2019/11/22",80.1666666666667,36
"1898","2019/11/23",63.8333333333333,32
"1899","2019/11/24",43.6111111111111,29
"1900","2019/11/25",72.6111111111111,27
"1901","2019/11/26",64.3888888888889,41
"1902","2019/11/27",49,41
"1903","2019/11/28",71.5555555555556,45
"1904","2019/11/29",78.5555555555556,47
"1905","2019/11/3",60.2222222222222,13
"1906","2019/11/30",65.2222222222222,43
"1907","2019/11/4",84,35
"1908","2019/11/5",93.0555555555556,50
"1909","2019/11/6",85.0555555555556,50
"1910","2019/11/7",79.8888888888889,45
"1911","2019/11/8",120.277777777778,39
"1912","2019/11/9",92.1666666666667,32
"1913","2019/12/1",60.8888888888889,25
"1914","2019/12/10",98.5,68
"1915","2019/12/11",67.7222222222222,20
"1916","2019/12/12",88.6666666666667,27
"1917","2019/12/13",68.7222222222222,41
"1918","2019/12/14",65.0555555555556,39
"1919","2019/12/15",59.4444444444444,43
"1920","2019/12/16",63.4444444444444,31
"1921","2019/12/17",49.5,42
"1922","2019/12/18",77.6666666666667,29
"1923","2019/12/19",83.2222222222222,32
"1924","2019/12/2",80.1666666666667,32
"1925","2019/12/20",108.444444444444,38
"1926","2019/12/21",112.833333333333,60
"1927","2019/12/22",104.388888888889,54
"1928","2019/12/23",78.6666666666667,67
"1929","2019/12/24",86.4444444444444,54
"1930","2019/12/25",70,50
"1931","2019/12/26",81.2222222222222,39
"1932","2019/12/27",85.6111111111111,48
"1933","2019/12/28",83.6111111111111,49
"1934","2019/12/29",83.6111111111111,49
"1935","2019/12/3",91.8333333333333,33
"1936","2019/12/31",71.2222222222222,38
"1937","2019/12/4",70.2222222222222,25
"1938","2019/12/5",64.0555555555556,34
"1939","2019/12/6",106,49
"1940","2019/12/7",131.833333333333,56
"1941","2019/12/8",171.277777777778,63
"1942","2019/12/9",159.611111111111,84
"1943","2019/2/1",92.1666666666667,57
"1944","2019/2/10",81.3333333333333,44
"1945","2019/2/11",94.3333333333333,59
"1946","2019/2/12",78.3888888888889,42
"1947","2019/2/13",56.3333333333333,55
"1948","2019/2/14",70.2222222222222,42
"1949","2019/2/15",57.6666666666667,59
"1950","2019/2/16",62.5555555555556,40
"1951","2019/2/17",72.4444444444444,46
"1952","2019/2/18",96.9444444444444,47
"1953","2019/2/19",135.277777777778,55
"1954","2019/2/2",120.333333333333,39
"1955","2019/2/20",125.444444444444,72
"1956","2019/2/21",128.333333333333,70
"1957","2019/2/22",130.5,57
"1958","2019/2/23",135.166666666667,64
"1959","2019/2/24",131.555555555556,76
"1960","2019/2/25",102.611111111111,58
"1961","2019/2/26",99.4444444444444,68
"1962","2019/2/27",118.444444444444,76
"1963","2019/2/28",137,93
"1964","2019/2/3",139,67
"1965","2019/2/4",163.222222222222,73
"1966","2019/2/5",130.277777777778,80
"1967","2019/2/6",55.6666666666667,59
"1968","2019/2/7",47.6666666666667,35
"1969","2019/2/8",56.3333333333333,40
"1970","2019/2/9",46.0555555555556,46
"1971","2019/3/1",140.333333333333,91
"1972","2019/3/10",84.6111111111111,69
"1973","2019/3/11",70.6111111111111,74
"1974","2019/3/12",70.6666666666667,46
"1975","2019/3/13",83.5555555555556,47
"1976","2019/3/14",76.5555555555556,54
"1977","2019/3/15",79.6666666666667,46
"1978","2019/3/16",91.6666666666667,44
"1979","2019/3/17",90,46
"1980","2019/3/18",81.7222222222222,63
"1981","2019/3/19",65.2222222222222,83
"1982","2019/3/2",116.888888888889,86
"1983","2019/3/20",68.3888888888889,37
"1984","2019/3/21",56.6666666666667,41
"1985","2019/3/22",58.6666666666667,27
"1986","2019/3/23",84.3888888888889,31
"1987","2019/3/24",90.8333333333333,50
"1988","2019/3/25",103.277777777778,63
"1989","2019/3/26",103.444444444444,80
"1990","2019/3/27",77.2777777777778,75
"1991","2019/3/28",72.1111111111111,45
"1992","2019/3/29",80.2222222222222,41
"1993","2019/3/3",109.777777777778,122
"1994","2019/3/30",67.9444444444444,44
"1995","2019/3/31",77.3888888888889,30
"1996","2019/3/4",115.444444444444,136
"1997","2019/3/5",108.722222222222,106
"1998","2019/3/6",71,55
"1999","2019/3/7",83.1111111111111,53
"2000","2019/3/8",73.8333333333333,48
"2001","2019/3/9",101.833333333333,51
"2002","2019/4/1",72.2777777777778,35
"2003","2019/4/10",80.8333333333333,30
"2004","2019/4/11",93.7777777777778,57
"2005","2019/4/12",86.2222222222222,53
"2006","2019/4/13",73.4444444444444,43
"2007","2019/4/14",82.8333333333333,57
"2008","2019/4/15",78.2777777777778,51
"2009","2019/4/16",92.8333333333333,45
"2010","2019/4/17",126.444444444444,45
"2011","2019/4/18",78.5555555555556,47
"2012","2019/4/19",76.6111111111111,49
"2013","2019/4/2",74.3888888888889,44
"2014","2019/4/20",77.2222222222222,37
"2015","2019/4/21",67.2222222222222,85
"2016","2019/4/22",47.7222222222222,87
"2017","2019/4/23",83.9444444444444,62
"2018","2019/4/24",52.5555555555556,42
"2019","2019/4/25",50.8888888888889,10
"2020","2019/4/26",61.6111111111111,20
"2021","2019/4/27",46.1111111111111,21
"2022","2019/4/28",62.5,22
"2023","2019/4/29",101.777777777778,41
"2024","2019/4/3",94.2777777777778,39
"2025","2019/4/30",80.5,59
"2026","2019/4/4",176.722222222222,72
"2027","2019/4/5",120.555555555556,63
"2028","2019/4/6",99.6666666666667,43
"2029","2019/4/7",88.3333333333333,44
"2030","2019/4/8",36.3333333333333,29
"2031","2019/4/9",53.5555555555556,8
"2032","2019/5/1",85.3888888888889,55
"2033","2019/5/10",69.6666666666667,69
"2034","2019/5/11",89.6666666666667,61
"2035","2019/5/12",149.444444444444,63
"2036","2019/5/13",110.444444444444,46
"2037","2019/5/14",79.5,70
"2038","2019/5/15",63.5555555555556,69
"2039","2019/5/16",49.3333333333333,62
"2040","2019/5/17",42.6111111111111,34
"2041","2019/5/18",79.2777777777778,16
"2042","2019/5/19",75.7222222222222,41
"2043","2019/5/2",83.6666666666667,56
"2044","2019/5/20",73.3333333333333,60
"2045","2019/5/21",81.2777777777778,63
"2046","2019/5/22",85.5555555555556,74
"2047","2019/5/23",84,79
"2048","2019/5/24",75.7222222222222,76
"2049","2019/5/25",57.8333333333333,46
"2050","2019/5/26",48.8333333333333,26
"2051","2019/5/27",56.8888888888889,26
"2052","2019/5/28",61.7777777777778,56
"2053","2019/5/29",59.2777777777778,53
"2054","2019/5/3",76.6111111111111,74
"2055","2019/5/30",65.3333333333333,24
"2056","2019/5/31",75.0555555555556,39
"2057","2019/5/4",105,70
"2058","2019/5/5",74.6111111111111,39
"2059","2019/5/6",77.1111111111111,55
"2060","2019/5/7",80.7222222222222,57
"2061","2019/5/8",81.7777777777778,53
"2062","2019/5/9",84,66
"2063","2019/6/1",71.8333333333333,41
"2064","2019/6/10",60.9444444444444,17
"2065","2019/6/11",65.3888888888889,35
"2066","2019/6/12",61.6111111111111,34
"2067","2019/6/13",61.6666666666667,35
"2068","2019/6/14",69.1111111111111,39
"2069","2019/6/15",61.2222222222222,16
"2070","2019/6/16",67.6666666666667,25
"2071","2019/6/17",67.5555555555556,35
"2072","2019/6/18",57.9444444444444,36
"2073","2019/6/19",59.3333333333333,29
"2074","2019/6/2",75.1111111111111,45
"2075","2019/6/20",64.7222222222222,30
"2076","2019/6/21",60.4444444444444,10
"2077","2019/6/22",65.3333333333333,11
"2078","2019/6/23",60.5,21
"2079","2019/6/24",57.1111111111111,31
"2080","2019/6/25",51.6666666666667,30
"2081","2019/6/26",59.7777777777778,19
"2082","2019/6/27",58.1111111111111,37
"2083","2019/6/28",59.6111111111111,23
"2084","2019/6/29",60.0555555555556,29
"2085","2019/6/3",77.2777777777778,30
"2086","2019/6/30",52.1666666666667,34
"2087","2019/6/4",68.3333333333333,51
"2088","2019/6/5",42.7222222222222,56
"2089","2019/6/6",51.2222222222222,19
"2090","2019/6/7",57.2777777777778,30
"2091","2019/6/8",56.5,42
"2092","2019/6/9",52.5,14
"2093","2019/7/1",64.1111111111111,33
"2094","2019/7/10",58.5,7
"2095","2019/7/11",68.1111111111111,18
"2096","2019/7/12",67.5555555555556,37
"2097","2019/7/13",64.6111111111111,42
"2098","2019/7/14",65.2777777777778,35
"2099","2019/7/15",69.8333333333333,36
"2100","2019/7/16",60.3333333333333,65
"2101","2019/7/17",48.6666666666667,67
"2102","2019/7/18",41.1666666666667,37
"2103","2019/7/19",51.8888888888889,8
"2104","2019/7/2",58.5,38
"2105","2019/7/20",62.9444444444444,17
"2106","2019/7/21",67.2222222222222,48
"2107","2019/7/22",47,27
"2108","2019/7/23",55.2777777777778,25
"2109","2019/7/24",59.5,27
"2110","2019/7/25",60.6111111111111,19
"2111","2019/7/26",51.6666666666667,20
"2112","2019/7/27",38.3333333333333,13
"2113","2019/7/28",43.3888888888889,15
"2114","2019/7/29",37.7222222222222,21
"2115","2019/7/3",73.6666666666667,32
"2116","2019/7/30",43.7777777777778,18
"2117","2019/7/31",44.1111111111111,14
"2118","2019/7/4",70.8333333333333,31
"2119","2019/7/5",45.2222222222222,22
"2120","2019/7/6",40.5555555555556,15
"2121","2019/7/7",51.8333333333333,8
"2122","2019/7/8",58.2222222222222,8
"2123","2019/7/9",51.4444444444444,6
"2124","2019/8/1",32.1111111111111,20
"2125","2019/8/10",13.6111111111111,17
"2126","2019/8/11",14.2222222222222,14
"2127","2019/8/12",24.5555555555556,25
"2128","2019/8/13",35.6111111111111,17
"2129","2019/8/14",44.4444444444444,8
