"","year","month","re_china_average","re_seoul_average"
"1588","2018"," 4",123.555555555556,71
"1589","2018"," 4",109.333333333333,78
"1590","2018"," 4",90.8333333333333,91
"1591","2018"," 4",152.666666666667,69
"1592","2018"," 4",89.3888888888889,70
"1593","2018"," 4",45.5,39
"1594","2018"," 4",47.9444444444444,10
"1595","2018"," 4",63,9
"1596","2018"," 4",81.1666666666667,39
"1597","2018"," 4",92.1111111111111,51
"1598","2018"," 4",103.166666666667,61
"1599","2018"," 4",102.333333333333,63
"1600","2018"," 4",95.8888888888889,61
"1601","2018"," 4",99.3888888888889,80
"1602","2018"," 4",53.2222222222222,15
"1603","2018"," 4",91.7222222222222,65
"1604","2018"," 4",63.8333333333333,7
"1605","2018"," 4",102.833333333333,91
"1606","2018"," 4",63.1666666666667,54
"1607","2018"," 4",93.8333333333333,30
"1608","2018"," 4",101.555555555556,46
"1610","2018"," 5",56.8333333333333,49
"1611","2018"," 5",66.6111111111111,66
"1612","2018"," 5",76.4444444444444,34
"1613","2018"," 5",87,26
"1614","2018"," 5",85.2777777777778,76
"1615","2018"," 5",69.6666666666667,78
"1616","2018"," 5",54.7222222222222,35
"1617","2018"," 5",61.2777777777778,15
"1618","2018"," 5",68.0555555555556,11
"1619","2018"," 5",63.7777777777778,11
"1620","2018"," 5",46.1111111111111,11
"1621","2018"," 5",62.9444444444444,32
"1622","2018"," 5",51.5555555555556,21
"1623","2018"," 5",55.5555555555556,43
"1624","2018"," 5",113.833333333333,46
"1625","2018"," 5",101.5,89
"1626","2018"," 5",83,89
"1627","2018"," 5",81.1111111111111,80
"1628","2018"," 5",103.388888888889,68
"1629","2018"," 5",129.111111111111,57
"1630","2018"," 5",101.555555555556,49
"1631","2018"," 5",84.6111111111111,52
"1632","2018"," 5",82.6111111111111,53
"1633","2018"," 5",76.9444444444444,51
"1634","2018"," 5",72,48
"1635","2018"," 5",77.1111111111111,49
"1636","2018"," 5",70.5,15
"1637","2018"," 5",91.8333333333333,40
"1638","2018"," 5",85.2222222222222,22
"1639","2018"," 5",85.1666666666667,25
"1640","2018"," 5",72.0555555555556,55
"1641","2018"," 6",73.9444444444444,48
"1642","2018"," 6",58.0555555555556,11
"1643","2018"," 6",71.6111111111111,16
"1644","2018"," 6",66.6111111111111,33
"1645","2018"," 6",51.3333333333333,35
"1646","2018"," 6",58.8888888888889,15
"1647","2018"," 6",58.2222222222222,23
"1648","2018"," 6",61.1111111111111,57
"1649","2018"," 6",64.0555555555556,52
"1650","2018"," 6",62.8333333333333,47
"1651","2018"," 6",71.6666666666667,52
"1652","2018"," 6",77.5,36
"1653","2018"," 6",78.1111111111111,46
"1654","2018"," 6",70.0555555555556,47
"1655","2018"," 6",61.6666666666667,44
"1656","2018"," 6",63,65
"1657","2018"," 6",64.3888888888889,64
"1658","2018"," 6",41.2777777777778,54
"1659","2018"," 6",63.6111111111111,31
"1660","2018"," 6",63.1111111111111,25
"1661","2018"," 6",63.1111111111111,44
"1662","2018"," 6",73.1111111111111,55
"1663","2018"," 6",82.0555555555556,48
"1664","2018"," 6",52.5,14
"1665","2018"," 6",95.9444444444444,51
"1666","2018"," 6",98.6666666666667,52
"1667","2018"," 6",88.3333333333333,54
"1668","2018"," 6",79.8333333333333,41
"1669","2018"," 6",54.1111111111111,46
"1670","2018"," 6",49.2777777777778,9
"1671","2018"," 7",48.2777777777778,9
"1672","2018"," 7",69.8888888888889,37
"1673","2018"," 7",69.6111111111111,29
"1674","2018"," 7",53.0555555555556,24
"1675","2018"," 7",62.5,22
"1676","2018"," 7",61.6111111111111,24
"1677","2018"," 7",60,29
"1678","2018"," 7",58.8333333333333,34
"1679","2018"," 7",72.7777777777778,40
"1680","2018"," 7",60.4444444444444,33
"1681","2018"," 7",57,40
"1682","2018"," 7",57.8888888888889,13
"1683","2018"," 7",62.6666666666667,43
"1684","2018"," 7",64,33
"1685","2018"," 7",50.5,37
"1686","2018"," 7",55.0555555555556,45
"1687","2018"," 7",67.3333333333333,37
"1688","2018"," 7",70.2222222222222,46
"1689","2018"," 7",65.7222222222222,53
"1690","2018"," 7",65.5555555555556,44
"1691","2018"," 7",63.3888888888889,19
"1692","2018"," 7",65.6111111111111,9
"1693","2018"," 7",82.8888888888889,25
"1694","2018"," 7",58.5555555555556,19
"1695","2018"," 7",67.3333333333333,36
"1696","2018"," 7",85.5,22
"1697","2018"," 7",58.4444444444444,7
"1698","2018"," 7",49.7777777777778,8
"1699","2018"," 7",42.6111111111111,12
"1700","2018"," 7",40.4444444444444,10
"1701","2018"," 7",43.7777777777778,24
"1702","2018"," 8",78.2222222222222,45
"1703","2018"," 8",74.6111111111111,10
"1704","2018"," 8",70.8888888888889,15
"1705","2018"," 8",52.4444444444444,36
"1706","2018"," 8",43.7777777777778,30
"1707","2018"," 8",44.8333333333333,32
"1708","2018"," 8",41.6666666666667,16
"1709","2018"," 8",51.1666666666667,13
"1710","2018"," 8",40.6111111111111,18
"1711","2018"," 8",26.6666666666667,26
"1712","2018"," 8",32.3888888888889,42
"1713","2018"," 8",64,51
"1714","2018"," 8",63.6666666666667,26
"1715","2018"," 8",71.1111111111111,28
"1716","2018"," 8",61.6111111111111,13
"1717","2018"," 8",83.4444444444444,8
"1718","2018"," 8",65.6666666666667,27
"1719","2018"," 8",61,20
"1720","2018"," 8",58.4444444444444,9
"1721","2018"," 8",60.3888888888889,11
"1722","2018"," 8",64.7222222222222,14
"1723","2018"," 8",50.7222222222222,31
"1724","2018"," 8",59.7777777777778,31
"1725","2018"," 8",45.2222222222222,28
"1726","2018"," 8",53.6666666666667,21
"1727","2018"," 8",60.4444444444444,29
"1728","2018"," 8",60.5,35
"1729","2018"," 8",64.1111111111111,21
"1730","2018"," 8",64,29
"1731","2018"," 8",66.4444444444444,29
"1732","2018"," 8",83.9444444444444,15
"1733","2018"," 9",67.4444444444444,14
"1734","2018"," 9",64.6666666666667,13
"1735","2018"," 9",71.5,17
"1736","2018"," 9",73.8333333333333,22
"1737","2018"," 9",64.7777777777778,21
"1738","2018"," 9",68,13
"1739","2018"," 9",51.1111111111111,42
"1740","2018"," 9",68.0555555555556,33
"1741","2018"," 9",72.2777777777778,41
"1742","2018"," 9",54.1666666666667,45
"1743","2018"," 9",62.0555555555556,17
"1744","2018"," 9",63,16
"1745","2018"," 9",91.2777777777778,8
"1746","2018"," 9",90.7222222222222,36
"1747","2018"," 9",80.7777777777778,34
"1748","2018"," 9",59.9444444444444,16
"1749","2018"," 9",60.1666666666667,15
"1750","2018"," 9",67.2777777777778,8
"1751","2018"," 9",89.8888888888889,9
"1752","2018"," 9",82.0555555555556,14
"1753","2018"," 9",92.6666666666667,16
"1754","2018"," 9",74.5555555555556,22
"1755","2018"," 9",61.8333333333333,18
"1756","2018"," 9",56.6111111111111,18
"1757","2018"," 9",81.3333333333333,31
"1758","2018"," 9",83.9444444444444,42
"1759","2018"," 9",52,30
"1760","2018"," 9",57.6666666666667,28
"1761","2018"," 9",65.9444444444444,25
"1762","2018"," 9",61.9444444444444,12
"1763","2019"," 1",130.111111111111,37
"1764","2019"," 1",114.5,70
"1765","2019"," 1",148.5,81
"1769","2019"," 1",72.7777777777778,50
"1770","2019"," 1",108.666666666667,47
"1771","2019"," 1",126.888888888889,54
"1772","2019"," 1",120.555555555556,81
"1773","2019"," 1",76.2222222222222,65
"1774","2019"," 1",158.611111111111,40
"1775","2019"," 1",94.9444444444444,47
"1776","2019"," 1",112.277777777778,66
"1777","2019"," 1",112.722222222222,69
"1778","2019"," 1",120.111111111111,47
"1779","2019"," 1",83.9444444444444,50
"1780","2019"," 1",72.4444444444444,48
"1781","2019"," 1",93.2777777777778,41
"1782","2019"," 1",91.4444444444444,74
"1783","2019"," 1",106.111111111111,67
"1784","2019"," 1",118.555555555556,62
"1785","2019"," 1",156.277777777778,60
"1786","2019"," 1",58.3333333333333,69
"1787","2019"," 1",87.2777777777778,43
"1788","2019"," 1",79.6111111111111,61
"1789","2019"," 1",90,52
"1790","2019"," 1",142.5,56
"1791","2019"," 1",102.944444444444,46
"1792","2019"," 1",68.6666666666667,53
"1793","2019"," 1",88.3888888888889,58
"1794","2019","10",66.7222222222222,25
"1795","2019","10",50.1111111111111,39
"1796","2019","10",61.7777777777778,29
"1797","2019","10",66,24
"1798","2019","10",40.5555555555556,39
"1799","2019","10",48.4444444444444,26
"1800","2019","10",70.5,34
"1801","2019","10",79.3888888888889,33
"1802","2019","10",97.5555555555556,19
"1803","2019","10",103.277777777778,22
"1804","2019","10",95.6111111111111,41
"1805","2019","10",75.2777777777778,9
"1806","2019","10",108.5,45
"1807","2019","10",110.777777777778,40
"1808","2019","10",98.8333333333333,23
"1809","2019","10",100.611111111111,29
"1810","2019","10",49.8333333333333,25
"1811","2019","10",58.2222222222222,24
"1812","2019","10",82,26
"1814","2019","10",130.777777777778,78
"1815","2019","10",170.944444444444,28
"1816","2019","10",66.7777777777778,30
"1817","2019","10",147.833333333333,69
"1818","2019","10",110.666666666667,82
"1819","2019","10",31.7777777777778,43
"1820","2019","10",44,12
"1821","2019","10",53.4444444444444,11
"1822","2019","10",67.3333333333333,25
"1823","2019","10",74.8888888888889,26
"1824","2019","10",46.1666666666667,33
"1825","2019","11",96.4444444444444,64
"1826","2019","11",91.8333333333333,21
"1827","2019","11",101.222222222222,32
"1828","2019","11",95.2777777777778,30
"1829","2019","11",86.6111111111111,19
"1830","2019","11",93.1666666666667,25
"1831","2019","11",102.888888888889,36
"1832","2019","11",87.8333333333333,28
"1833","2019","11",127.666666666667,61
"1834","2019","11",114.5,33
"1835","2019","11",106.166666666667,24
"1836","2019","11",73.1111111111111,49
"1837","2019","11",77.4444444444444,41
"1838","2019","11",67.7222222222222,50
"1839","2019","11",80.1666666666667,36
"1840","2019","11",63.8333333333333,32
"1841","2019","11",43.6111111111111,29
"1842","2019","11",72.6111111111111,27
"1843","2019","11",64.3888888888889,41
"1844","2019","11",49,41
"1845","2019","11",71.5555555555556,45
"1846","2019","11",78.5555555555556,47
"1847","2019","11",60.2222222222222,13
"1848","2019","11",65.2222222222222,43
"1849","2019","11",84,35
"1850","2019","11",93.0555555555556,50
"1851","2019","11",85.0555555555556,50
"1852","2019","11",79.8888888888889,45
"1853","2019","11",120.277777777778,39
"1854","2019","11",92.1666666666667,32
"1855","2019","12",60.8888888888889,25
"1856","2019","12",98.5,68
"1857","2019","12",67.7222222222222,20
"1858","2019","12",88.6666666666667,27
"1859","2019","12",68.7222222222222,41
"1860","2019","12",65.0555555555556,39
"1861","2019","12",59.4444444444444,43
"1862","2019","12",63.4444444444444,31
"1863","2019","12",49.5,42
"1864","2019","12",77.6666666666667,29
"1865","2019","12",83.2222222222222,32
"1866","2019","12",80.1666666666667,32
"1867","2019","12",108.444444444444,38
"1868","2019","12",112.833333333333,60
"1869","2019","12",104.388888888889,54
"1870","2019","12",78.6666666666667,67
"1871","2019","12",86.4444444444444,54
"1872","2019","12",70,50
"1873","2019","12",81.2222222222222,39
"1874","2019","12",85.6111111111111,48
"1875","2019","12",83.6111111111111,49
"1876","2019","12",83.6111111111111,49
"1877","2019","12",91.8333333333333,33
"1878","2019","12",71.2222222222222,38
"1879","2019","12",70.2222222222222,25
"1880","2019","12",64.0555555555556,34
"1881","2019","12",106,49
"1882","2019","12",131.833333333333,56
"1883","2019","12",171.277777777778,63
"1884","2019","12",159.611111111111,84
"1885","2019"," 2",92.1666666666667,57
"1886","2019"," 2",81.3333333333333,44
"1887","2019"," 2",94.3333333333333,59
"1888","2019"," 2",78.3888888888889,42
"1889","2019"," 2",56.3333333333333,55
"1890","2019"," 2",70.2222222222222,42
"1891","2019"," 2",57.6666666666667,59
"1892","2019"," 2",62.5555555555556,40
"1893","2019"," 2",72.4444444444444,46
"1894","2019"," 2",96.9444444444444,47
"1895","2019"," 2",135.277777777778,55
"1896","2019"," 2",120.333333333333,39
"1897","2019"," 2",125.444444444444,72
"1898","2019"," 2",128.333333333333,70
"1899","2019"," 2",130.5,57
"1900","2019"," 2",135.166666666667,64
"1901","2019"," 2",131.555555555556,76
"1902","2019"," 2",102.611111111111,58
"1903","2019"," 2",99.4444444444444,68
"1904","2019"," 2",118.444444444444,76
"1905","2019"," 2",137,93
"1906","2019"," 2",139,67
"1907","2019"," 2",163.222222222222,73
"1908","2019"," 2",130.277777777778,80
"1909","2019"," 2",55.6666666666667,59
"1910","2019"," 2",47.6666666666667,35
"1911","2019"," 2",56.3333333333333,40
"1912","2019"," 2",46.0555555555556,46
"1913","2019"," 3",140.333333333333,91
"1914","2019"," 3",84.6111111111111,69
"1915","2019"," 3",70.6111111111111,74
"1916","2019"," 3",70.6666666666667,46
"1917","2019"," 3",83.5555555555556,47
"1918","2019"," 3",76.5555555555556,54
"1919","2019"," 3",79.6666666666667,46
"1920","2019"," 3",91.6666666666667,44
"1921","2019"," 3",90,46
"1922","2019"," 3",81.7222222222222,63
"1923","2019"," 3",65.2222222222222,83
"1924","2019"," 3",116.888888888889,86
"1925","2019"," 3",68.3888888888889,37
"1926","2019"," 3",56.6666666666667,41
"1927","2019"," 3",58.6666666666667,27
"1928","2019"," 3",84.3888888888889,31
"1929","2019"," 3",90.8333333333333,50
"1930","2019"," 3",103.277777777778,63
"1931","2019"," 3",103.444444444444,80
"1932","2019"," 3",77.2777777777778,75
"1933","2019"," 3",72.1111111111111,45
"1934","2019"," 3",80.2222222222222,41
"1936","2019"," 3",67.9444444444444,44
"1937","2019"," 3",77.3888888888889,30
"1940","2019"," 3",71,55
"1941","2019"," 3",83.1111111111111,53
"1942","2019"," 3",73.8333333333333,48
"1943","2019"," 3",101.833333333333,51
"1944","2019"," 4",72.2777777777778,35
"1945","2019"," 4",80.8333333333333,30
"1946","2019"," 4",93.7777777777778,57
"1947","2019"," 4",86.2222222222222,53
"1948","2019"," 4",73.4444444444444,43
"1949","2019"," 4",82.8333333333333,57
"1950","2019"," 4",78.2777777777778,51
"1951","2019"," 4",92.8333333333333,45
"1952","2019"," 4",126.444444444444,45
"1953","2019"," 4",78.5555555555556,47
"1954","2019"," 4",76.6111111111111,49
"1955","2019"," 4",74.3888888888889,44
"1956","2019"," 4",77.2222222222222,37
"1957","2019"," 4",67.2222222222222,85
"1958","2019"," 4",47.7222222222222,87
"1959","2019"," 4",83.9444444444444,62
"1960","2019"," 4",52.5555555555556,42
"1961","2019"," 4",50.8888888888889,10
"1962","2019"," 4",61.6111111111111,20
"1963","2019"," 4",46.1111111111111,21
"1964","2019"," 4",62.5,22
"1965","2019"," 4",101.777777777778,41
"1966","2019"," 4",94.2777777777778,39
"1967","2019"," 4",80.5,59
"1969","2019"," 4",120.555555555556,63
"1970","2019"," 4",99.6666666666667,43
"1971","2019"," 4",88.3333333333333,44
"1972","2019"," 4",36.3333333333333,29
"1973","2019"," 4",53.5555555555556,8
"1974","2019"," 5",85.3888888888889,55
"1975","2019"," 5",69.6666666666667,69
"1976","2019"," 5",89.6666666666667,61
"1977","2019"," 5",149.444444444444,63
"1978","2019"," 5",110.444444444444,46
"1979","2019"," 5",79.5,70
"1980","2019"," 5",63.5555555555556,69
"1981","2019"," 5",49.3333333333333,62
"1982","2019"," 5",42.6111111111111,34
"1983","2019"," 5",79.2777777777778,16
"1984","2019"," 5",75.7222222222222,41
"1985","2019"," 5",83.6666666666667,56
"1986","2019"," 5",73.3333333333333,60
"1987","2019"," 5",81.2777777777778,63
"1988","2019"," 5",85.5555555555556,74
"1989","2019"," 5",84,79
"1990","2019"," 5",75.7222222222222,76
"1991","2019"," 5",57.8333333333333,46
"1992","2019"," 5",48.8333333333333,26
"1993","2019"," 5",56.8888888888889,26
"1994","2019"," 5",61.7777777777778,56
"1995","2019"," 5",59.2777777777778,53
"1996","2019"," 5",76.6111111111111,74
"1997","2019"," 5",65.3333333333333,24
"1998","2019"," 5",75.0555555555556,39
"1999","2019"," 5",105,70
"2000","2019"," 5",74.6111111111111,39
"2001","2019"," 5",77.1111111111111,55
"2002","2019"," 5",80.7222222222222,57
"2003","2019"," 5",81.7777777777778,53
"2004","2019"," 5",84,66
"2005","2019"," 6",71.8333333333333,41
"2006","2019"," 6",60.9444444444444,17
"2007","2019"," 6",65.3888888888889,35
"2008","2019"," 6",61.6111111111111,34
"2009","2019"," 6",61.6666666666667,35
"2010","2019"," 6",69.1111111111111,39
"2011","2019"," 6",61.2222222222222,16
"2012","2019"," 6",67.6666666666667,25
"2013","2019"," 6",67.5555555555556,35
"2014","2019"," 6",57.9444444444444,36
"2015","2019"," 6",59.3333333333333,29
"2016","2019"," 6",75.1111111111111,45
"2017","2019"," 6",64.7222222222222,30
"2018","2019"," 6",60.4444444444444,10
"2019","2019"," 6",65.3333333333333,11
"2020","2019"," 6",60.5,21
"2021","2019"," 6",57.1111111111111,31
"2022","2019"," 6",51.6666666666667,30
"2023","2019"," 6",59.7777777777778,19
"2024","2019"," 6",58.1111111111111,37
"2025","2019"," 6",59.6111111111111,23
"2026","2019"," 6",60.0555555555556,29
"2027","2019"," 6",77.2777777777778,30
"2028","2019"," 6",52.1666666666667,34
"2029","2019"," 6",68.3333333333333,51
"2030","2019"," 6",42.7222222222222,56
"2031","2019"," 6",51.2222222222222,19
"2032","2019"," 6",57.2777777777778,30
"2033","2019"," 6",56.5,42
"2034","2019"," 6",52.5,14
"2035","2019"," 7",64.1111111111111,33
"2036","2019"," 7",58.5,7
"2037","2019"," 7",68.1111111111111,18
"2038","2019"," 7",67.5555555555556,37
"2039","2019"," 7",64.6111111111111,42
"2040","2019"," 7",65.2777777777778,35
"2041","2019"," 7",69.8333333333333,36
"2042","2019"," 7",60.3333333333333,65
"2043","2019"," 7",48.6666666666667,67
"2044","2019"," 7",41.1666666666667,37
"2045","2019"," 7",51.8888888888889,8
"2046","2019"," 7",58.5,38
"2047","2019"," 7",62.9444444444444,17
"2048","2019"," 7",67.2222222222222,48
"2049","2019"," 7",47,27
"2050","2019"," 7",55.2777777777778,25
"2051","2019"," 7",59.5,27
"2052","2019"," 7",60.6111111111111,19
"2053","2019"," 7",51.6666666666667,20
"2054","2019"," 7",38.3333333333333,13
"2055","2019"," 7",43.3888888888889,15
"2056","2019"," 7",37.7222222222222,21
"2057","2019"," 7",73.6666666666667,32
"2058","2019"," 7",43.7777777777778,18
"2059","2019"," 7",44.1111111111111,14
"2060","2019"," 7",70.8333333333333,31
"2061","2019"," 7",45.2222222222222,22
"2062","2019"," 7",40.5555555555556,15
"2063","2019"," 7",51.8333333333333,8
"2064","2019"," 7",58.2222222222222,8
"2065","2019"," 7",51.4444444444444,6
"2066","2019"," 8",32.1111111111111,20
"2067","2019"," 8",13.6111111111111,17
"2068","2019"," 8",14.2222222222222,14
"2069","2019"," 8",24.5555555555556,25
"2070","2019"," 8",35.6111111111111,17
"2071","2019"," 8",44.4444444444444,8
"2072","2019"," 8",47.3333333333333,19
"2073","2019"," 8",46.1666666666667,33
"2074","2019"," 8",56.0555555555556,22
"2075","2019"," 8",56.1666666666667,22
"2076","2019"," 8",52.6111111111111,29
"2077","2019"," 8",43.1111111111111,22
"2078","2019"," 8",53.7777777777778,33
"2079","2019"," 8",65.0555555555556,43
"2080","2019"," 8",63,34
"2081","2019"," 8",65.6666666666667,23
"2082","2019"," 8",57.0555555555556,17
"2083","2019"," 8",54.8333333333333,22
"2084","2019"," 8",61.5,23
"2085","2019"," 8",69.8888888888889,26
"2086","2019"," 8",45.8888888888889,25
"2087","2019"," 8",49.5555555555556,16
"2088","2019"," 8",42.1111111111111,31
"2089","2019"," 8",50.2777777777778,18
"2090","2019"," 8",51.3888888888889,18
"2091","2019"," 8",32.9444444444444,39
"2092","2019"," 8",34.1111111111111,27
"2093","2019"," 8",34.2222222222222,21
"2094","2019"," 8",43.6666666666667,41
"2095","2019"," 8",44.6111111111111,23
"2096","2019"," 8",28.3888888888889,20
"2097","2019"," 9",55.4444444444444,25
"2098","2019"," 9",43.5555555555556,7
"2099","2019"," 9",44.4444444444444,8
"2100","2019"," 9",46.4444444444444,12
"2101","2019"," 9",43.9444444444444,16
"2102","2019"," 9",47.6666666666667,12
"2103","2019"," 9",52.6666666666667,9
"2104","2019"," 9",64.8333333333333,13
"2105","2019"," 9",64.5,25
"2106","2019"," 9",55.3333333333333,21
"2107","2019"," 9",71.6666666666667,22
"2108","2019"," 9",56.8333333333333,23
"2109","2019"," 9",72.2222222222222,16
"2110","2019"," 9",61.2222222222222,7
"2111","2019"," 9",62.1666666666667,16
"2112","2019"," 9",79.7222222222222,26
"2113","2019"," 9",76.0555555555556,37
"2114","2019"," 9",60.7777777777778,33
"2115","2019"," 9",64,23
"2116","2019"," 9",74.9444444444444,31
"2117","2019"," 9",78.7777777777778,42
"2118","2019"," 9",73.6666666666667,55
"2119","2019"," 9",53.1111111111111,9
"2120","2019"," 9",61.2777777777778,48
"2121","2019"," 9",64.7222222222222,7
"2122","2019"," 9",70.2777777777778,14
"2123","2019"," 9",69.1666666666667,14
"2124","2019"," 9",78.6111111111111,38
"2125","2019"," 9",77.8333333333333,40
"2126","2019"," 9",63.6111111111111,13
"2127","2020"," 1",104.555555555556,60
"2128","2020"," 1",104.277777777778,56
"2129","2020"," 1",78,48
"2130","2020"," 1",102.944444444444,29
"2131","2020"," 1",83.3333333333333,33
"2132","2020"," 1",86.4444444444444,41
"2133","2020"," 1",103.722222222222,45
"2134","2020"," 1",118.277777777778,59
"2135","2020"," 1",129.222222222222,61
"2136","2020"," 1",126.555555555556,59
"2137","2020"," 1",98.1666666666667,56
"2138","2020"," 1",145.944444444444,64
"2139","2020"," 1",88.2777777777778,48
"2140","2020"," 1",96.4444444444444,51
"2141","2020"," 1",120.888888888889,61
"2142","2020"," 1",97.3333333333333,65
"2143","2020"," 1",89.3333333333333,52
"2144","2020"," 1",85.8888888888889,30
"2145","2020"," 1",71.1111111111111,10
"2146","2020"," 1",75.3888888888889,12
"2147","2020"," 1",78.3333333333333,17
"2148","2020"," 1",68.6111111111111,20
"2149","2020"," 1",169.388888888889,58
"2150","2020"," 1",66.6111111111111,29
"2151","2020"," 1",81.3888888888889,63
"2152","2020"," 1",139.444444444444,56
"2153","2020"," 1",55.5,43
"2154","2020"," 1",40.3333333333333,10
"2155","2020"," 1",57.7777777777778,28
"2156","2020"," 1",79.1666666666667,52
"2157","2020"," 1",104.944444444444,61
"2158","2020"," 2",67.1666666666667,65
"2159","2020"," 2",61.7777777777778,59
"2160","2020"," 2",54.8888888888889,51
"2161","2020"," 2",58.7222222222222,65
"2162","2020"," 2",41.8333333333333,75
"2163","2020"," 2",26.8888888888889,64
"2164","2020"," 2",30.9444444444444,26
"2165","2020"," 2",31.1111111111111,30
"2166","2020"," 2",47.3333333333333,26
"2167","2020"," 2",52.6111111111111,37
"2168","2020"," 2",65.2777777777778,61
"2169","2020"," 2",56.9444444444444,30
"2170","2020"," 2",84,62
"2171","2020"," 2",60.1666666666667,64
"2172","2020"," 2",72.9444444444444,27
"2173","2020"," 2",82.3333333333333,40
"2174","2020"," 2",60.6111111111111,22
"2175","2020"," 2",54.6666666666667,19
"2176","2020"," 2",42.3333333333333,15
"2177","2020"," 2",42.2777777777778,28
"2178","2020"," 2",52.4444444444444,27
"2179","2020"," 2",58.2222222222222,49
"2180","2020"," 2",58.5555555555556,27
"2181","2020"," 2",38.1666666666667,27
"2182","2020"," 2",42.7777777777778,44
"2183","2020"," 2",59.7222222222222,41
"2184","2020"," 2",76.2777777777778,44
"2185","2020"," 2",91.9444444444444,40
"2186","2020"," 2",78.9444444444444,52
"2187","2020"," 3",65.8888888888889,43
"2188","2020"," 3",82.1111111111111,38
"2189","2020"," 3",84.8888888888889,38
"2190","2020"," 3",52.7222222222222,35
"2191","2020"," 3",70.2777777777778,41
"2192","2020"," 3",68.2222222222222,45
"2193","2020"," 3",66.5555555555556,27
"2194","2020"," 3",85.9444444444444,49
"2195","2020"," 3",116.5,58
"2196","2020"," 3",87,58
"2197","2020"," 3",101.833333333333,46
"2198","2020"," 3",56.5,40
"2199","2020"," 3",109.333333333333,54
"2200","2020"," 3",68.9444444444444,39
"2201","2020"," 3",76.1666666666667,45
"2202","2020"," 3",73.3333333333333,58
"2203","2020"," 3",60.5555555555556,53
"2204","2020"," 3",56.2777777777778,54
"2205","2020"," 3",45.5,46
"2206","2020"," 3",51.2777777777778,37
"2207","2020"," 3",65.8333333333333,46
"2208","2020"," 3",72.8888888888889,56
"2209","2020"," 3",43.3888888888889,44
"2210","2020"," 3",70.5,53
"2211","2020"," 3",66.1111111111111,66
"2212","2020"," 3",58.1666666666667,39
"2213","2020"," 3",65.3888888888889,45
"2214","2020"," 3",80.7777777777778,59
"2215","2020"," 3",85.7222222222222,61
"2216","2020"," 3",63.3333333333333,61
"2217","2020"," 3",61.3888888888889,41
"2218","2020"," 4",62.3888888888889,42
"2219","2020"," 4",66.9444444444444,43
"2220","2020"," 4",78.4444444444444,33
"2221","2020"," 4",82.5555555555556,23
"2222","2020"," 4",79.0555555555556,52
"2223","2020"," 4",75.3888888888889,60
"2224","2020"," 4",76.5555555555556,53
"2225","2020"," 4",79.3888888888889,42
"2226","2020"," 4",71.2222222222222,31
"2227","2020"," 4",57.6111111111111,27
"2228","2020"," 4",54.2222222222222,17
"2229","2020"," 4",81,58
"2230","2020"," 4",55.2777777777778,71
"2231","2020"," 4",57.6666666666667,48
"2232","2020"," 4",81.4444444444444,46
"2233","2020"," 4",77.1111111111111,59
"2234","2020"," 4",60.9444444444444,33
"2235","2020"," 4",65.2777777777778,38
"2236","2020"," 4",74.2777777777778,41
"2237","2020"," 4",75.3333333333333,58
"2238","2020"," 4",74.2777777777778,58
"2239","2020"," 4",118.666666666667,67
"2240","2020"," 4",77.7222222222222,47
"2241","2020"," 4",78.5555555555556,57
"2242","2020"," 4",83.3333333333333,60
"2243","2020"," 4",78.7222222222222,47
"2244","2020"," 4",50.2222222222222,51
"2245","2020"," 4",52.7777777777778,47
