date, pm25, pm10, o3, no2, so2, co,country
2019/11/2, 81, 71, 40, 21, 3, ,rizhao
2019/11/3, 114, 56, 34, 17, 4, ,rizhao
2019/11/4, 68, 99, 53, 38, 7, ,rizhao
2019/11/5, 156, 114, 58, 44, 10, ,rizhao
2019/11/6, 172, 93, 37, 24, 6, ,rizhao
2019/11/7, 135, 53, 31, 25, 4, ,rizhao
2019/11/8, 73, 142, 50, 37, 8, ,rizhao
2019/11/9, 190, 121, 34, 23, 5, ,rizhao
2019/11/10, 144, 100, 31, 32, 5, ,rizhao
2019/11/11, 124, 91, 37, 31, 4, ,rizhao
2019/11/12, 106, 100, 28, 23, 4, ,rizhao
2019/11/13, 119, 86, 29, 22, 5, ,rizhao
2019/11/14, 88, 101, 32, 35, 10, ,rizhao
2019/11/15, 141, 93, 58, 25, 5, ,rizhao
2019/11/16, 150, 55, 35, 18, 2, ,rizhao
2019/11/17, 98, 134, 24, 15, 3, ,rizhao
2019/11/18, 116, 112, 22, 25, 7, ,rizhao
2019/11/19, 128, 115, 26, 33, 9, ,rizhao
2019/11/20, 151, 71, 36, 20, 4, ,rizhao
2019/11/21, 93, 43, 38, 17, 3, ,rizhao
2019/11/22, 58, 55, 26, 20, 2, ,rizhao
2019/11/23, 92, 68, 27, 14, 2, ,rizhao
2019/11/24, 92, 49, 25, 10, 2, ,rizhao
2019/11/25, 64, 64, 25, 20, 5, ,rizhao
2019/11/26, 113, 80, 25, 15, 6, ,rizhao
2019/11/27, 120, 45, 29, 8, 2, ,rizhao
2019/11/28, 66, 49, 29, 15, 4, ,rizhao
2019/11/29, 93, 68, 21, 25, 3, ,rizhao
2019/11/30, 125, 65, 24, 16, 3, ,rizhao
2019/12/1, 144, 57, 22, 20, 5, ,rizhao
2019/12/2, 107, 92, 21, 31, 13, ,rizhao
2019/12/3, 153, 99, 21, 34, 12, ,rizhao
2019/12/4, 161, 75, 22, 24, 4, ,rizhao
2019/12/5, 141, 56, 23, 22, 5, ,rizhao
2019/12/6, 115, 109, 34, 33, 9, ,rizhao
2019/12/7, 175, 123, 24, 41, 14, ,rizhao
2019/12/8, 190, 148, 26, 43, 15, ,rizhao
2019/12/9, 217, 179, 29, 44, 10, ,rizhao
2019/12/10, 256, 67, 25, 21, 4, ,rizhao
2019/12/11, 113, 57, 24, 24, 6, ,rizhao
2019/12/12, 74, 85, 25, 36, 7, ,rizhao
2019/12/13, 138, 66, 27, 21, 4, ,rizhao
2019/12/14, 99, 43, 26, 19, 3, ,rizhao
2019/12/15, 65, 45, 30, 20, 2, ,rizhao
2019/12/16, 73, 66, 26, 16, 2, ,rizhao
2019/12/17, 138, 45, 25, 12, 4, ,rizhao
2019/12/18, 76, 96, 18, 30, 9, ,rizhao
2019/12/19, 167, 85, 19, 28, 7, ,rizhao
2019/12/20, 163, 102, 20, 33, 9, ,rizhao
2019/12/21, 178, 86, 12, 30, 6, ,rizhao
2019/12/22, 167, 115, 28, 21, 4, ,rizhao
2019/12/23, 203, 58, 33, 18, 4, ,rizhao
2019/12/24, 135, 67, 21, 28, 3, ,rizhao
2019/12/25, 148, 62, 30, 17, 4, ,rizhao
2019/12/26, 142, 96, 24, 27, 9, ,rizhao
2019/12/27, 163, 99, 29, 35, 10, ,rizhao
2019/12/28, 171, 115, 33, 39, 8, ,rizhao
2019/12/29, 186, 115, , , , ,rizhao
2019/7/1, 131, 61, 80, 20, 5, ,rizhao
2019/7/2, 111, 64, 85, 19, 5, ,rizhao
2019/7/3, 108, 96, 71, 31, 6, ,rizhao
2019/7/4, 151, 86, 84, 18, 6, ,rizhao
2019/7/5, 140, 58, 55, 12, 3, ,rizhao
2019/7/6, 96, 50, 48, 5, 2, ,rizhao
2019/7/7, 63, 56, 49, 12, 3, ,rizhao
2019/7/8, 78, 55, 43, 14, 3, ,rizhao
2019/7/9, 83, 40, 43, 10, 2, ,rizhao
2019/7/10, 66, 56, 62, 18, 3, ,rizhao
2019/7/11, 99, 84, 92, 25, 5, ,rizhao
2019/7/12, 153, 90, 109, 23, 5, ,rizhao
2019/7/13, 155, 114, 102, 27, 7, ,rizhao
2019/7/14, 175, 83, 115, 23, 8, ,rizhao
2019/7/15, 141, 71, 89, 13, 4, ,rizhao
2019/7/16, 138, 31, 37, 6, 2, ,rizhao
2019/7/17, 61, 26, 49, 5, 2, ,rizhao
2019/7/18, 34, 22, 28, 3, 1, ,rizhao
2019/7/19, 27, 57, 83, 19, 4, ,rizhao
2019/7/20, 80, 78, 71, 21, 6, ,rizhao
2019/7/21, 121, 54, 56, 14, 4, ,rizhao
2019/7/22, 101, 43, 60, 11, 3, ,rizhao
2019/7/23, 87, 61, 65, 20, 5, ,rizhao
2019/7/24, 115, 61, 57, 20, 6, ,rizhao
2019/7/25, 92, 56, 94, 18, 5, ,rizhao
2019/7/26, 121, 37, 55, 9, 3, ,rizhao
2019/7/27, 84, 38, 57, 15, 4, ,rizhao
2019/7/28, 68, 40, 43, 15, 3, ,rizhao
2019/7/29, 75, 53, 51, 20, 4, ,rizhao
2019/7/30, 101, 43, 53, 15, 5, ,rizhao
2019/7/31, 80, 48, 44, 15, 3, ,rizhao
2019/8/1, 94, 27, 33, 8, 3, ,rizhao
2019/8/2, 55, 35, 25, 8, 3, ,rizhao
2019/8/3, 69, 21, 34, 2, 4, ,rizhao
2019/8/4, 62, 23, 24, 2, 3, ,rizhao
2019/8/5, 49, 25, 24, 5, 3, ,rizhao
2019/8/6, 56, 33, 37, 9, 3, ,rizhao
2019/8/7, 73, 34, 37, 7, 3, ,rizhao
2019/8/8, 75, 36, 22, 6, 3, ,rizhao
2019/8/9, 54, 37, 26, 2, 2, ,rizhao
2019/8/10, 52, 25, 23, 3, 2, ,rizhao
2019/8/11, 35, 20, 20, 11, 3, ,rizhao
2019/8/12, 53, 31, 36, 12, 3, ,rizhao
2019/8/13, 71, 32, 37, 11, 2, ,rizhao
2019/8/14, 79, 43, 78, 11, 2, ,rizhao
2019/8/15, 96, 66, 118, 27, 4, ,rizhao
2019/8/16, 130, 45, 57, 21, 3, ,rizhao
2019/8/17, 71, 58, 100, 22, 4, ,rizhao
2019/8/18, 80, 58, 67, 27, 5, ,rizhao
2019/8/19, 86, 48, 74, 19, 3, ,rizhao
2019/8/20, 70, 53, 72, 14, 3, ,rizhao
2019/8/21, 92, 64, 96, 17, 6, ,rizhao
2019/8/22, 111, 70, 104, 22, 5, ,rizhao
2019/8/23, 110, 78, 100, 28, 6, ,rizhao
2019/8/24, 128, 54, 88, 10, 3, ,rizhao
2019/8/25, 101, 34, 55, 5, 2, ,rizhao
2019/8/26, 60, 44, 42, 15, 3, ,rizhao
2019/8/27, 72, 82, 110, 26, 7, ,rizhao
2019/8/28, 147, 58, 62, 17, 4, ,rizhao
2019/8/29, 77, 56, 86, 20, 5, ,rizhao
2019/8/30, 66, 31, 49, 10, 4, ,rizhao
2019/8/31, 45, 24, 49, 7, 2, ,rizhao
2019/9/1, 43, 29, 52, 9, 3, ,rizhao
2019/9/2, 54, 33, 54, 9, 3, ,rizhao
2019/9/3, 65, 40, 72, 19, 3, ,rizhao
2019/9/4, 70, 69, 112, 24, 6, ,rizhao
2019/9/5, 135, 63, 85, 13, 4, ,rizhao
2019/9/6, 116, 65, 104, 12, 3, ,rizhao
2019/9/7, 111, 101, 116, 21, 5, ,rizhao
2019/9/8, 157, 55, 81, 9, 2, ,rizhao
2019/9/9, 118, 59, 45, 10, 3, ,rizhao
2019/9/10, 111, 51, 68, 10, 4, ,rizhao
2019/9/11, 64, 44, 58, 13, 4, ,rizhao
2019/9/12, 55, 41, 59, 10, 3, ,rizhao
2019/9/13, 69, 44, 56, 10, 3, ,rizhao
2019/9/14, 67, 41, 38, 17, 5, ,rizhao
2019/9/15, 54, 68, 104, 16, 7, ,rizhao
2019/9/16, 107, 65, 42, 19, 3, ,rizhao
2019/9/17, 84, 69, 43, 14, 4, ,rizhao
2019/9/18, 79, 31, 47, 10, 2, ,rizhao
2019/9/19, 37, 54, 69, 24, 2, ,rizhao
2019/9/20, 63, 61, 63, 12, 3, ,rizhao
2019/9/21, 83, 68, 51, 10, 2, ,rizhao
2019/9/22, 73, 54, 85, 21, 4, ,rizhao
2019/9/23, 74, 88, 105, 43, 6, ,rizhao
2019/9/24, 136, 84, 100, 14, 4, ,rizhao
2019/9/25, 141, 40, 58, 19, 2, ,rizhao
2019/9/26, 70, 44, 61, 18, 3, ,rizhao
2019/9/27, 74, 61, 78, 24, 5, ,rizhao
2019/9/28, 98, 70, 89, 21, 4, ,rizhao
2019/9/29, 125, 55, 83, 16, 3, ,rizhao
2019/9/30, 111, 62, 80, 8, 2, ,rizhao
2019/4/1, 134, 49, 42, 10, 2, ,rizhao
2019/4/2, 64, 47, 45, 17, 2, ,rizhao
2019/4/3, 67, 83, 61, 31, 7, ,rizhao
2019/4/4, 131, 143, 64, 22, 8, ,rizhao
2019/4/5, 169, 135, 63, 25, 6, ,rizhao
2019/4/6, 194, 78, 47, 12, 3, ,rizhao
2019/4/7, 110, 59, 42, 11, 2, ,rizhao
2019/4/8, 72, 33, 43, 8, 1, ,rizhao
2019/4/9, 54, 57, 63, 18, 3, ,rizhao
2019/4/10, 99, 96, 48, 31, 7, ,rizhao
2019/4/11, 167, 86, 54, 31, 4, ,rizhao
2019/4/12, 171, 98, 53, 31, 7, ,rizhao
2019/4/13, 173, 89, 58, 18, 3, ,rizhao
2019/4/14, 142, 103, 69, 30, 7, ,rizhao
2019/4/15, 149, 75, 42, 28, 6, ,rizhao
2019/4/16, 111, 101, 70, 27, 4, ,rizhao
2019/4/17, 166, 132, 72, 22, 4, ,rizhao
2019/4/18, 161, 73, 45, 12, 2, ,rizhao
2019/4/19, 77, 59, 40, 10, 1, ,rizhao
2019/4/20, 101, 57, 34, 11, 1, ,rizhao
2019/4/21, 134, 35, 37, 10, 1, ,rizhao
2019/4/22, 83, 17, 37, 8, 2, ,rizhao
2019/4/23, 58, 33, 41, 12, 2, ,rizhao
2019/4/24, 73, 55, 43, 16, 3, ,rizhao
2019/4/25, 87, 57, 54, 9, 3, ,rizhao
2019/4/26, 75, 54, 47, 19, 4, ,rizhao
2019/4/27, 90, 23, 44, 7, 1, ,rizhao
2019/4/28, 41, 28, 41, 11, 1, ,rizhao
2019/4/29, 60, 103, 69, 30, 5, ,rizhao
2019/4/30, 162, 75, 64, 14, 3, ,rizhao
2019/5/1, 82, 105, 74, 32, 8, ,rizhao
2019/5/2, 123, 88, 88, 29, 9, ,rizhao
2019/5/3, 142, 78, 83, 25, 7, ,rizhao
2019/5/4, 125, 74, 82, 10, 3, ,rizhao
2019/5/5, 124, 69, 47, 15, 3, ,rizhao
2019/5/6, 60, 84, 69, 25, 6, ,rizhao
2019/5/7, 101, 84, 54, 22, 11, ,rizhao
2019/5/8, 115, 90, 100, 26, 9, ,rizhao
2019/5/9, 138, 91, 87, 24, 6, ,rizhao
2019/5/10, 145, 60, 78, 10, 3, ,rizhao
2019/5/11, 83, 80, 92, 20, 5, ,rizhao
2019/5/12, 144, 146, 46, 11, 3, ,rizhao
2019/5/13, 139, 76, 42, 20, 2, ,rizhao
2019/5/14, 109, 44, 42, 8, 2, ,rizhao
2019/5/15, 90, 43, 41, 9, 2, ,rizhao
2019/5/16, 95, 23, 45, 6, 1, ,rizhao
2019/5/17, 44, 42, 55, 6, 2, ,rizhao
2019/5/18, 55, 71, 52, 14, 3, ,rizhao
2019/5/19, 85, 76, 50, 12, 2, ,rizhao
2019/5/20, 61, 85, 90, 26, 6, ,rizhao
2019/5/21, 108, 113, 103, 33, 9, ,rizhao
2019/5/22, 128, 96, 117, 27, 11, ,rizhao
2019/5/23, 141, 92, 129, 30, 9, ,rizhao
2019/5/24, 148, 74, 82, 18, 4, ,rizhao
2019/5/25, 132, 48, 41, 14, 2, ,rizhao
2019/5/26, 105, 53, 43, 11, 2, ,rizhao
2019/5/27, 62, 66, 79, 25, 7, ,rizhao
2019/5/28, 74, 84, 85, 22, 9, ,rizhao
2019/5/29, 100, 74, 47, 29, 8, ,rizhao
2019/5/30, 120, 86, 115, 21, 5, ,rizhao
2019/5/31, 147, 91, 89, 21, 6, ,rizhao
2019/6/1, 149, 74, 104, 17, 5, ,rizhao
2019/6/2, 129, 74, 102, 15, 4, ,rizhao
2019/6/3, 124, 78, 101, 18, 3, ,rizhao
2019/6/4, 109, 53, 56, 13, 3, ,rizhao
2019/6/5, 84, 32, 50, 4, 2, ,rizhao
