date, pm25, pm10, o3, no2, so2, co,country
2019/12/3, 113, 89, 23, 38, 13, ,qingdao
2019/12/4, 153, 68, 19, 24, 6, ,qingdao
2019/12/5, 126, 51, 22, 24, 6, ,qingdao
2019/12/6, 95, 108, 18, 31, 7, ,qingdao
2019/12/7, 179, 112, 40, 32, 10, ,qingdao
2019/12/8, 188, 187, 30, 49, 10, ,qingdao
2019/12/9, 245, 171, 26, 43, 8, ,qingdao
2019/12/10, 252, 106, 19, 30, 9, ,qingdao
2019/12/11, 176, 58, 23, 28, 8, ,qingdao
2019/12/12, 88, 66, 32, 24, 6, ,qingdao
2019/12/13, 111, 67, 22, 29, 6, ,qingdao
2019/12/14, 111, 29, 23, 19, 3, ,qingdao
2019/12/15, 59, 31, 30, 15, 2, ,qingdao
2019/12/16, 64, 65, 22, 21, 3, ,qingdao
2019/12/17, 131, 43, 23, 19, 4, ,qingdao
2019/12/18, 75, 72, 19, 32, 8, ,qingdao
2019/12/19, 141, 80, 24, 31, 6, ,qingdao
2019/12/20, 157, 94, 26, 32, 7, ,qingdao
2019/12/21, 171, 81, 22, 31, 5, ,qingdao
2019/12/22, 158, 100, 23, 27, 4, ,qingdao
2019/12/23, 188, 65, 33, 29, 5, ,qingdao
2019/12/24, 134, 65, 23, 34, 5, ,qingdao
2019/12/25, 139, 63, 25, 21, 4, ,qingdao
2019/12/26, 140, 79, 23, 29, 7, ,qingdao
2019/12/27, 144, 77, 39, 25, 7, ,qingdao
2019/12/28, 158, 89, 34, 27, 5, ,qingdao
2019/12/29, 169, 89, , , , ,qingdao
2019/7/1, 110, 43, 52, 8, 2, ,qingdao
2019/7/2, 74, 42, 52, 8, 2, ,qingdao
2019/7/3, 81, 48, 60, 8, 2, ,qingdao
2019/7/4, 83, 61, 55, 7, 2, ,qingdao
2019/7/5, 115, 35, 45, 5, 1, ,qingdao
2019/7/6, 64, 40, 51, 5, 2, ,qingdao
2019/7/7, 67, 54, 55, 18, 2, ,qingdao
2019/7/8, 90, 42, 47, 11, 2, ,qingdao
2019/7/9, 76, 27, 45, 7, 1, ,qingdao
2019/7/10, 60, 45, 56, 8, 2, ,qingdao
2019/7/11, 86, 83, 91, 15, 4, ,qingdao
2019/7/12, 108, 95, 107, 18, 3, ,qingdao
2019/7/13, 159, 84, 126, 14, 4, ,qingdao
2019/7/14, 153, 90, 123, 16, 3, ,qingdao
2019/7/15, 155, 66, 94, 8, 2, ,qingdao
2019/7/16, 121, 34, 35, 7, 2, ,qingdao
2019/7/17, 71, 21, 45, 6, 1, ,qingdao
2019/7/18, 29, 17, 23, 5, 2, ,qingdao
2019/7/19, 20, 49, 70, 16, 3, ,qingdao
2019/7/20, 78, 56, 78, 14, 4, ,qingdao
2019/7/21, 97, 50, 54, 7, 2, ,qingdao
2019/7/22, 107, 34, 42, 6, 2, ,qingdao
2019/7/23, 75, 50, 86, 13, 2, ,qingdao
2019/7/24, 102, 51, 48, 13, 3, ,qingdao
