date, pm25, pm10, o3, no2, so2, co,country
2019/11/21, 72, 38, 32, 13, 2, ,weihai
2019/11/22, 63, 38, 29, 10, 2, ,weihai
2019/11/23, 72, 33, 29, 6, 1, ,weihai
2019/11/24, 68, 26, 25, 4, 1, ,weihai
2019/11/25, 43, 36, 30, 11, 3, ,weihai
2019/11/26, 68, 40, 27, 8, 3, ,weihai
2019/11/27, 76, 22, 29, 5, 2, ,weihai
2019/11/28, 52, 24, 31, 9, 2, ,weihai
2019/11/29, 52, 57, 25, 23, 4, ,weihai
2019/11/30, 111, 59, 25, 14, 3, ,weihai
2019/12/1, 141, 30, 29, 5, 2, ,weihai
2019/12/2, 56, 55, 28, 16, 7, ,weihai
2019/12/3, 102, 62, 28, 19, 6, ,weihai
2019/12/4, 123, 26, 27, 5, 2, ,weihai
2019/12/5, 60, 29, 28, 10, 3, ,weihai
2019/12/6, 70, 66, 26, 17, 4, ,weihai
2019/12/7, 132, 77, 42, 19, 4, ,weihai
2019/12/8, 153, 116, 40, 23, 5, ,weihai
2019/12/9, 206, 130, 44, 23, 4, ,weihai
2019/12/10, 210, 70, 28, 19, 4, ,weihai
2019/12/11, 120, 33, 26, 11, 4, ,weihai
2019/12/12, 55, 50, 31, 13, 4, ,weihai
2019/12/13, 96, 29, 26, 7, 3, ,weihai
2019/12/14, 52, 37, 24, 17, 3, ,weihai
2019/12/15, 70, 34, 29, 17, 3, ,weihai
2019/12/16, 82, 34, 28, 8, 3, ,weihai
2019/12/17, 85, 19, 29, 4, 3, ,weihai
2019/12/18, 48, 39, 26, 10, 4, ,weihai
2019/12/19, 100, 30, 27, 9, 3, ,weihai
2019/12/20, 69, 80, 34, 21, 5, ,weihai
2019/12/21, 153, 88, 28, 23, 4, ,weihai
2019/12/22, 177, 45, 32, 11, 4, ,weihai
2019/12/23, 113, 38, 32, 14, 3, ,weihai
2019/12/24, 84, 59, 30, 20, 3, ,weihai
2019/12/25, 122, 45, 29, 6, 4, ,weihai
2019/12/26, 99, 61, 27, 12, 4, ,weihai
2019/12/27, 122, 73, 44, 13, 4, ,weihai
2019/12/28, 156, 66, 43, 20, 3, ,weihai
2019/12/29, 154, 66, , , , ,weihai
2019/7/1, 77, 35, 57, 10, 2, ,weihai
2019/7/2, 63, 38, 57, 7, 1, ,weihai
2019/7/3, 81, 50, 95, 6, 2, ,weihai
2019/7/4, 106, 58, 79, 6, 2, ,weihai
2019/7/5, 113, 43, 68, 6, 2, ,weihai
2019/7/6, 82, 39, 49, 9, 2, ,weihai
2019/7/7, 95, 41, 58, 8, 2, ,weihai
2019/7/8, 93, 36, 51, 9, 2, ,weihai
2019/7/9, 73, 25, 47, 5, 2, ,weihai
2019/7/10, 56, 25, 45, 7, 1, ,weihai
